song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Merupula La La,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:07,Telugu,06-07-2005,0.82,0.95,0.761,0.647,-4.321,0.065,150.019,1,10,0.0784,4,76,7579017
Thakita Thadhimi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:30,Telugu,09-04-2012,0.52,0.739,0.743,0.586,-12.374,0.021,141.037,1,6,0.048,4,50,3257149
Vanajallu Gillutunte,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:43,Telugu,01-11-2002,0.17,1,0.971,0.923,-7.201,0.09,139.977,1,11,0.015,4,28,4965001
Nannu Dochu Kunduvatey,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,03:26,Telugu,04-01-2007,0.89,0.947,0.531,0.146,-2.593,0.02,138.017,1,0,0.0178,4,94,11348509
Kottandi Thittandi,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:43,Telugu,10-03-2016,0.47,0.7,0.45,0.26,-9.822,0.0847,148.007,0,10,0.0162,4,71,7716610
Kurise Verijallule,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,04:39,Telugu,09-01-2005,0.94,0.665,0.121,0.752,-5.837,0.0593,144.999,1,7,0.044,4,89,9072188
Aadhi Bikshuvu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:11,Telugu,03-05-2013,0.87,0.49,0.406,0.9,-4.573,0.037,144.994,0,6,0.0946,4,28,2043845
Jallantha,K. S. Chithra,/artist/chitra,04:08,Telugu,11-11-2021,0.87,0.047,0.44,0.373,-13.092,0.039,145.002,1,8,0.08,4,71,3363308
Prema Lekha,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:50,Telugu,09-02-2016,0.12,0.12,0.845,0.434,-13.374,0.019,137.993,0,8,0.052,4,71,4575059
Taralirada,S P Balasubrahamanyam,/artist/s-p-balasubrahamanyam,04:32,Telugu,12-11-2015,0.57,0.804,0.315,0.96,-7.547,0.0137,138.015,1,0,0.016,4,28,10335612
Priyathama,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,05:50,Telugu,10-02-2022,0.59,0.63,0.811,0.53,-4.509,0.063,135.011,1,1,0.052,4,54,10056188
Padaharella Vayasu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,05:56,Telugu,05-08-2002,0.56,0.113,0.85,0.1,-11.861,0.0443,136.991,1,1,0.0738,4,100,5953610
O Rani,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:29,Telugu,07-09-2017,0.27,0.25,0.078,0.45,-7.233,0.0712,141.988,1,6,0.0349,4,94,7585146
Nee Guduchedirindi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,01:34,Telugu,12-07-2001,0.57,0.014,0.656,0.17,-13.987,0.09,142.03,1,11,0.068,4,78,7105207
Siggoo Poobanthi,S. P. Balasubrahmanyam|S. Janaki|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-janaki|/artist/s-p-sailaja-2,04:42,Telugu,04-02-2002,0.17,0.34,0.532,0.459,-11.283,0,138.027,0,11,0.0458,4,62,1571848
Mounamela Noyee,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:22,Telugu,01-01-2016,0.05,0.115,0.354,0.374,-13.513,0.056,140.01,1,7,0.086,4,44,2565979
Ninnukori,K. S. Chithra,/artist/chitra,04:42,Telugu,03-05-2020,0.46,0.23,0.018,0.043,-3.828,0.017,144.993,0,4,0.079,4,53,9149441
Sayamkalam,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:27,Telugu,04-04-2018,0.05,0.624,0.751,0.208,-10.889,0.01,139.974,1,1,0.032,4,35,10445667
Swathi Chinuku,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,05:31,Telugu,05-05-2018,0.66,0.45,0.978,0.208,-13.225,0.0071,134.979,1,7,0.091,4,53,10612434
Kottaga,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:27,Telugu,02-11-2022,0.45,0.001,0.893,0.349,-4.494,0.0475,144.003,1,0,0.01,4,45,9405539
Ghallu Ghallu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,05:00,Telugu,09-05-2002,0.62,0.55,0.154,0.236,-9.414,0.0006,137.645,1,7,0.08,4,32,7919382
Neeve Amaraswarame,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:38,Telugu,09-07-2008,0.11,0.462,0.47,0.952,-11.675,0.0206,134.995,1,1,0.057,4,77,960341
Chali Gali Kottindamma,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:44,Telugu,12-10-2012,0.76,0.02,0.548,0.92,-10.983,0.07,143.004,1,9,0.02,4,44,1375180
Chukkalle Thochave,K J Yesudas,/artist/k-j-yesudas,04:25,Telugu,02-05-2008,0.81,0.224,0.737,0.281,-4.484,0.02,144.983,0,4,0.07,4,37,10977892
Naa Hrudayamlo Nidurinche Cheli,Ghanatasala,/artist/ghanatasala,02:43,Telugu,04-10-2004,0.04,0.13,0.849,0.912,-4.545,0.057,139.982,1,7,0.045,4,65,5840079
Aakasamlo,S. Janaki,/artist/s-janaki,04:30,Telugu,10-01-2010,0.52,0.313,0.525,0.999,-2.34,0.009,136.021,1,7,0.032,4,46,9001038
Ragala Pallakilo,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,04:27,Telugu,11-10-2003,0.61,0.53,0.087,0.051,-9.649,0.0827,137.983,1,7,0.041,4,50,2152632
Theta Theta Telugula,Ghanatasala,/artist/ghanatasala,03:32,Telugu,03-11-2007,0.95,0.776,0.174,0.793,-4.688,0.04,145.988,0,5,0.07,4,78,5875525
Aaresukopoyi,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,03:28,Telugu,02-05-2012,0.29,0.89,0.083,0.538,-10.385,0.0709,144.982,1,9,0.01,4,77,2450206
Moogaina Hridayama,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:23,Telugu,07-09-2023,0.7,0.471,0.145,0.304,-3.761,0.057,137.995,0,11,0.06,4,86,6309700
Mudhabanthi Poolupetti,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,07:06,Telugu,09-08-2001,0.16,0.87,0.716,0.904,-13.632,0.0829,145,1,1,0.022,4,68,5992329
Vidhatha Talapuna,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,06:53,Telugu,10-04-2010,0.35,0.407,0.998,0.616,-6.873,0.089,145.053,0,5,0.05,4,71,1336863
Telisindile Telisindile,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,03:37,Telugu,04-11-2023,0.38,0.5,0.2,0.806,-7.361,0.0898,146.986,1,7,0.1,4,71,10746296
Botany,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,04:27,Telugu,06-11-2014,0.1,0.859,0.262,0.549,-6.538,0.07,150,0,5,0.04,4,58,7298231
Patti Thechanule,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:27,Telugu,09-03-2016,0.06,0.13,0.022,0.852,-7.085,0.07,144.996,1,1,0.0328,4,96,3530047
Golimaar,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:07,Telugu,03-03-2015,0.89,0.317,0.583,0.608,-6.821,0.0221,145.977,1,6,0.042,4,43,6771698
Nagonthu Sruthilona,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:12,Telugu,09-07-2022,0.56,0.46,0.175,0.454,-13.939,0.08,145.015,1,0,0.02,4,97,2075682
Lalitha Priya,K. S. Chithra|K J Yesudas,/artist/chitra|/artist/k-j-yesudas,05:25,Telugu,08-11-2014,0.62,0.95,0.798,0.948,-13.407,0.0448,150.001,1,8,0.064,4,41,9980785
Shiva Poojaku,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,06:02,Telugu,03-12-2014,0.13,0.02,0.725,0.428,-10.612,0.06,145.018,0,11,0.0812,4,28,10694976
Nadha Vinodhamu,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,03:56,Telugu,04-07-2021,0.83,0.813,0.795,0.582,-8.58,0.03,137.976,0,4,0.018,4,30,3261296
Chukkalanti (Happy),S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,02:53,Telugu,01-02-2002,0.18,0.48,0.229,0.838,-9.988,0.056,149.995,1,11,0.0588,4,62,11181757
Jagada Jagada,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:25,Telugu,10-02-2005,0.2,0.879,0.235,0.454,-5.637,0.02,138.017,0,5,0.022,4,76,1188731
Neekosam Velisindi,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,04:44,Telugu,12-09-2001,0.27,0.26,0.888,0.669,-5.148,0.05,140.032,0,11,0.078,4,51,3309283
Ninnu Telichi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:37,Telugu,04-10-2019,0.45,0.031,0.475,0.36,-5.105,0.0403,138.001,1,7,0.019,4,44,1676174
Gopilola,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,01:11,Telugu,08-06-2017,0.02,0.06,0.174,0.948,-8.418,0.0213,145.998,0,1,0.09,4,60,7248123
Oorevitamma,S. P. Balasubrahmanyam|Chorus|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/chorus|/artist/p-suseela-2,04:35,Telugu,07-05-2018,0.18,0.999,0.945,0.038,-8.968,0.0461,147.028,1,7,0.03,4,57,1976838
Emauthundhi,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:34,Telugu,12-03-2007,0.82,0.82,0.26,0.693,-7.647,0,153.977,0,9,0.066,4,75,9259885
Rangulalo,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:28,Telugu,04-01-2008,0.93,0.226,0.335,0.203,-11.989,0.076,140.024,1,9,0.022,4,90,838608
Happy Birthday,Maya|Chorus,/artist/maya|/artist/chorus,03:02,Telugu,09-03-2019,0.27,0.31,0.81,0.738,-12.015,0.059,147.995,1,1,0.1,4,58,3788333
Nallanchu Tella Cheera,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,04:00,Telugu,01-05-2005,0.46,0.948,0.154,0.838,-9.271,0.03,141.98,1,1,0.03,4,64,4943686
Chukkalanti (Sad),S. Janaki,/artist/s-janaki,02:05,Telugu,07-05-2022,0.88,0.45,0.953,0.977,-5.657,0.019,135.003,1,4,0.05,4,51,4826431
Baalayya Baalayya,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:50,Telugu,07-02-2006,0.65,0.888,0.564,0.368,-4.275,0.0288,145.002,0,8,0.01,4,79,3136315
Priyathama,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:12,Telugu,06-11-2021,0.33,0.44,0.068,0.251,-9.195,0.0475,129.967,0,6,0.022,4,38,4004812
Chalti Ka Naam,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:32,Telugu,07-10-2019,0.46,0.88,0.596,0.708,-12.184,0.1,140,1,0,0.025,4,51,9329386
Mallelu Kurisina Challani,Ghanatasala|S. Janaki,/artist/ghanatasala|/artist/s-janaki,04:46,Telugu,07-04-2009,0.34,0.62,0.687,0.444,-11.583,0.066,138.016,1,7,0.079,4,33,8320238
Nenu Prema Pujari,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,04:19,Telugu,08-11-2001,0.71,0.101,0.902,0.226,-11.865,0.0417,147.995,0,5,0.074,4,91,8503086
Enniyalo,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:18,Telugu,07-01-2016,0.72,0.04,0.555,0.173,-10.023,0.04,137.999,0,6,0.091,4,97,2249673
Ve Vela Varnala,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,02:56,Telugu,06-09-2021,0.75,0.289,0.096,0.106,-3.406,0.01,138.004,1,9,0.04,4,89,5163403
Chuttu Pakkala,S P Balasubrahamanyam,/artist/s-p-balasubrahamanyam,03:00,Telugu,08-11-2019,0.36,0.94,0.024,0.791,-5.454,0.001,144.994,1,9,0.0679,4,61,1322444
Aa Adhi Gunta,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,06:13,Telugu,04-05-2003,0.98,0.204,0.969,0.746,-9.918,0.0315,138.004,1,7,0.02,4,61,5803400
Elluvochchi,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,05:02,Telugu,05-12-2012,0.95,0.38,0.996,0.907,-6.417,0.097,141.994,0,11,0.04,4,83,9037843
Jilibili Palukula,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:33,Telugu,08-05-2007,0.61,0.917,0.858,0.166,-2.365,0.019,135,1,8,0.087,4,30,8395141
Kokilamma Pelliki,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,04:55,Telugu,06-10-2009,0.17,0.49,0.733,0.337,-12.499,0.05,144.969,1,6,0,4,77,3336329
Chinnari,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:44,Telugu,12-09-2007,0.16,0.19,0.248,0.143,-11.553,0.02,148.028,0,6,0.08,4,78,7304307
Nenoka Sindhu,P. Susheela,/artist/p-suseela-2,04:54,Telugu,01-11-2001,0.42,0.47,0.883,0.951,-4.083,0.056,142.013,1,1,0.0055,4,87,7471147
Kailove Chedugudu,Naveen|S.P.Charan|S. P. Balasubrahmanyam,/artist/naveen|/artist/spcharan|/artist/s-p-balasubrahamanyam,04:38,Telugu,08-12-2018,0.05,0.497,0.337,0.526,-3.387,0.02,143.987,1,6,0.0533,4,28,3480396
Aakanulal,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:36,Telugu,10-05-2014,0.81,0.28,0.975,0.169,-11.385,0.0962,139.996,1,0,0.041,4,97,2414296
Ennenno Janmala Bandham,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,03:34,Telugu,02-02-2016,0.48,0.949,0.972,0.118,-6.181,0.01,137.989,1,7,0.017,4,65,9354256
Naa Meedha,S. Janaki,/artist/s-janaki,04:26,Telugu,04-06-2011,0.96,0.19,0.59,0.758,-6.52,0.05,134.005,0,5,0.03,4,54,7316414
Porapatidhi,S. P. Balasubrahmanyam|S. Janaki|Rajendra Prasad,/artist/s-p-balasubrahamanyam|/artist/s-janaki|/artist/rajendra-prasad,04:01,Telugu,02-11-2019,0.35,0.198,0.621,0.69,-13.644,0.01,144.999,1,7,0.04,4,87,6934779
Manasu Palike,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,05:33,Telugu,05-07-2017,0.73,0.01,0.925,0.832,-13.54,0.01,144.019,0,6,0.09,4,84,5255064
Nandikonda,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,05:02,Telugu,02-09-2004,0.6,0.791,0.502,0.601,-13.163,0.02,148.017,1,0,0.02,4,45,8469246
Omkara Panjara Sukeem,P.B. Sreenivas|Madhavapeddi Satyam,/artist/pb-sreenivas|/artist/madhavapeddi-satyam,04:01,Telugu,01-02-2014,0.41,0.75,0.006,0.095,-12.724,0.0548,141.994,1,6,0.053,4,92,222322
Edalo Laya,S. Janaki,/artist/s-janaki,07:13,Telugu,10-08-2013,0.94,0.018,0.328,0.553,-2.909,0.08,135.986,0,3,0.08,4,71,1304098
Bhale Bhale Mogaadivoy,L.R. Eswari|S. P. Balasubrahmanyam,/artist/lr-eswari-2|/artist/s-p-balasubrahamanyam,04:05,Telugu,04-03-2020,0.73,0.79,0.568,0.763,-5.995,0,137.007,0,6,0.01,4,74,1446049
Aaskasam Eenatido,S. Janaki,/artist/s-janaki,03:57,Telugu,08-12-2016,0.15,0.845,0.741,0.575,-10.959,0.01,143.995,1,1,0.0738,4,55,5431042
Yeduru Choosina,S. P. Balasubrahmanyam|Chorus|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/chorus|/artist/p-suseela-2,04:22,Telugu,07-12-2002,0.68,0.21,0.783,0.106,-8.775,0.017,148.995,1,7,0.09,4,33,8253250
Flute Music - Hariprasad Chaurasia,Pandit Hariprasad Chaurasia,/artist/pandit-hariprasad-chaurasia,04:07,Telugu,11-06-2019,0.81,0.672,0.358,0.023,-8.081,0.018,147.993,0,8,0.058,4,52,5263335
Oka Brundavanam,Vani Jairam,/artist/vani-jayaram,04:26,Telugu,11-03-2017,0.4,0.97,0.786,0.683,-3.076,0.093,138.01,0,6,0.0012,4,54,6189326
Mavayya Anna Pilupu,S. P. Balasubrahmanyam|P. Susheela|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2|/artist/s-p-sailaja-2,04:44,Telugu,06-11-2004,0.6,0.392,0.213,0.448,-5.264,0.0318,157.033,0,6,0.028,4,93,365413
Idi Tholi Rathri,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,06:33,Telugu,06-06-2015,0.43,0.11,0.652,0.371,-5.14,0.092,145.009,1,6,0.082,4,77,7628687
Eevela Naalo,Ghanatasala|P Suhseela,/artist/ghanatasala|/artist/p-suhseela,03:31,Telugu,11-01-2005,0.53,0.989,0.428,0.132,-7.698,0.01,145.998,1,1,0.0098,4,72,1379188
Chakkani Chukkala,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:45,Telugu,07-10-2001,0.61,0.17,0.324,0.225,-2.608,0.07,140.034,0,4,0.0677,4,36,10603769
Idedo Golaga,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:19,Telugu,10-10-2018,0.48,0.471,0.087,0.569,-12.785,0.0404,133.998,0,1,0.0822,4,59,1493167
Nee Meeda,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:33,Telugu,01-05-2003,0.27,0.13,0.953,0.833,-6.051,0.08,145.001,1,7,0.06,4,28,9441028
Jigi Jigi,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:33,Telugu,02-12-2022,0.56,0.423,0.601,0.656,-6.203,0.02,144.993,1,0,0.087,4,78,3858366
Manishiko Sneham,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:22,Telugu,10-05-2011,0.11,1,0.742,0.954,-7.994,0.05,140.016,1,2,0.026,4,41,10416849
Abba Dheeni,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,04:42,Telugu,04-06-2006,0.99,0.147,0.409,0.477,-11.212,0.0577,137.009,1,6,0.032,4,56,2027194
