song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Abhi Na Jao Chhod Kar,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,04:18,Hindi,04-06-2001,0.74,0.311,0.583,0.877,-2.581,0.02,174.986,1,9,0.0704,4,89,6944719
O Mere Dil Ke Chain,Kishore Kumar,/artist/kishore-kumar,04:34,Hindi,03-01-2011,0.14,0.55,0.666,0.318,-12.86,0,148.118,1,11,0.078,4,69,7230906
Tum Ko Dekha To Yeh Khayal Aaya,Chitra Singh|Jagjit Singh,/artist/chitra-singh|/artist/jagjeet-singh-1,04:51,Hindi,06-06-2009,0.26,0.132,0.921,0.958,-8.187,0.01,200.042,1,5,0.05,4,86,2953406
Chura Liya Hai Tumne Jo Dil Ko,Mohammed Rafi|Asha Bhosle,/artist/mohammad-rafi|/artist/asha-bhosle-1,04:47,Hindi,08-02-2007,0.69,0.83,0.045,0.876,-12.756,0.0621,118.061,1,5,0.03,4,62,3227102
Dekha Ek Khwaab,Lata Mangeshkar|Kishore Kumar,/artist/lata-mangeshkar|/artist/kishore-kumar,05:21,Hindi,01-07-2021,0.82,0.485,0.129,0.428,-8.538,0.0832,170.962,0,7,0.0714,4,30,5194815
Tere Chehre Se Nazar Nahin,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:03,Hindi,08-06-2004,0.77,0.6,0.905,0.196,-10.568,0.0687,172.636,0,4,0.065,4,79,2890269
Yeh Sham Mastani,Kishore Kumar,/artist/kishore-kumar,04:37,Hindi,04-05-2018,0.22,0.217,0.593,0.631,-13.388,0.022,205.072,1,1,0.0524,4,77,5952294
Hum Dono Do Premi,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:08,Hindi,05-04-2002,0.4,0.44,0.407,0.088,-8.655,0.083,165.774,1,6,0.0718,4,46,1109705
Do Lafzon Ki Hai Dil Ki Kahani (Duet),Amitabh Bachchan|Asha Bhosle|Sharad Kumar,/artist/amitabh-bachchan|/artist/asha-bhosle-1|/artist/sharad-kumar,06:22,Hindi,10-05-2017,0.43,0.755,0.33,0.24,-5.593,0.01,124.028,1,2,0.0397,4,93,9009139
Tere Bina Jiya Jaye Na,Lata Mangeshkar,/artist/lata-mangeshkar,05:46,Hindi,12-02-2019,0.06,0.54,0.969,0.173,-7.983,0.0356,143.961,1,1,0.0138,4,31,3903921
Teri Bindiya Re,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,04:32,Hindi,03-11-2008,0.43,0.165,0.65,0.386,-2.03,0.0277,132.169,0,5,0.09,4,93,9410602
Kehdoon Tumhen,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,03:42,Hindi,07-03-2018,0.34,0.8,0.508,0.863,-12.954,0.0706,157.99,1,11,0.09,4,90,2962527
Pyar Diwana Hota Hai,Kishore Kumar,/artist/kishore-kumar,04:45,Hindi,12-04-2011,0.75,0.512,0.714,0.109,-11.191,0.07,142.867,1,0,0.0861,4,92,6617896
Ankhon Men Humne Aapke Sapne (Duet),Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:47,Hindi,08-04-2006,0.08,0.2,0.863,0.618,-13.553,0.0505,159.994,1,6,0.053,4,69,9456909
Yeh Vaada Raha,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,06:49,Hindi,01-03-2002,0.66,0.348,0.424,0.474,-6.954,0.038,200.112,1,10,0.028,4,98,4905832
Dil Ka Bhanwar Kare Pukar,Mohammed Rafi,/artist/mohammad-rafi,03:20,Hindi,12-04-2011,0.66,0.16,0.561,0.651,-13.23,0.07,108.005,1,7,0.0076,4,56,9457552
Chingari Koi Bhadke,Kishore Kumar,/artist/kishore-kumar,05:20,Hindi,07-10-2001,0.81,0.707,0.922,0.701,-10.039,0.08,151.18,1,0,0.04,4,41,8891898
Jhuki Jhuki Si Nazar,Jagjit Singh,/artist/jagjeet-singh-1,05:02,Hindi,05-08-2013,0.29,0.7,0.975,0.348,-11.427,0.044,173.994,0,5,0.0793,4,63,110661
Chhu Kar Mere Manko,Kishore Kumar,/artist/kishore-kumar,04:16,Hindi,09-08-2003,0.51,0.821,0.477,0.798,-9.477,0.0806,115.175,1,1,0.0598,4,58,6929227
Chand Mera Dil Chandni Ho Tum,Mohammed Rafi,/artist/mohammad-rafi,02:57,Hindi,04-01-2005,0.96,0.16,0.308,0.862,-3.675,0.0251,128.797,0,7,0.1,4,75,8886057
Kuchh To Log Kahenge,Kishore Kumar,/artist/kishore-kumar,04:21,Hindi,07-02-2007,0.27,0.479,0.16,0.69,-12.512,0.0977,133.893,0,0,0.06,4,52,9940136
Mere Rang Mein Rangne Wali,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,06:54,Hindi,01-02-2000,0.77,0.02,0.167,0.751,-7.416,0.017,126.937,0,0,0.08,4,68,8270106
Maine Tere Liye,Mukesh,/artist/mukesh,03:07,Hindi,03-05-2013,0.99,0.52,0.58,0.952,-11.787,0.04,140,0,9,0.084,4,86,5306689
Chal Kahin Door Nikal Jayen,Kishore Kumar|Lata Mangeshkar|Mohammed Rafi,/artist/kishore-kumar|/artist/lata-mangeshkar|/artist/mohammad-rafi,06:36,Hindi,04-05-2016,0.72,0.82,0.646,0.485,-8.735,0.0657,188.012,0,1,0.07,4,27,8582906
Gaata Rahe Mera Dil,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:54,Hindi,02-04-2023,0.45,0.753,0.407,0.449,-13.265,0.0752,132.032,0,2,0.0126,4,65,3917161
Diwana Hua Badal,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,05:58,Hindi,02-03-2014,0.06,0.33,0.887,0.298,-7.544,0.0309,117.005,0,3,0.086,4,31,11009197
Chala Jata Hoon,Kishore Kumar,/artist/kishore-kumar,04:30,Hindi,01-10-2014,0.73,0.261,0.726,0.816,-7.233,0.019,123.907,0,10,0.087,4,62,2447551
Kanchi Re Kanchi Re,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:58,Hindi,05-11-2020,0.34,0.77,0.051,0.99,-6.976,0.08,128.001,1,8,0.029,4,63,9065648
Pyar Ka Dard Hai,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,05:17,Hindi,06-07-2021,0.93,0.858,0.197,0.68,-7.443,0.09,124.162,0,6,0.09,4,53,9306365
Ajib Dastan Hai Yeh,Lata Mangeshkar,/artist/lata-mangeshkar,05:15,Hindi,04-03-2016,0.34,0.48,0.466,0.832,-13.164,0.0508,159.008,1,8,0.004,4,44,3167716
Panna Ki Tamanna Hai,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:49,Hindi,03-02-2002,0.99,0.332,0.155,0.843,-8.042,0.016,209.994,1,8,0.02,4,39,1804355
Chaudhvin Ka Chand Ho,Mohammed Rafi,/artist/mohammad-rafi,03:44,Hindi,05-01-2003,0.36,0.49,0.378,0.035,-9.791,0.04,116.073,1,10,0.046,4,29,3547907
Rimjhim Gire Sawan,Kishore Kumar,/artist/kishore-kumar,03:56,Hindi,05-09-2018,0.79,0.251,0.287,0.11,-8.955,0.02,200.082,1,7,0.0322,4,56,2648471
Gun Guna Rahe Hai Bhanvare,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,03:54,Hindi,11-10-2006,0.96,0.43,0.546,0.96,-7.056,0.0617,121.996,0,10,0.093,4,92,6890782
Saagar Jaisi Aankhonwali,Kishore Kumar,/artist/kishore-kumar,05:03,Hindi,12-04-2008,0.47,0.714,0.347,0.868,-9.197,0.08,206.038,1,0,0.09,4,81,6996275
Khoya Khoya Chand Khula Aasman,Mohammed Rafi,/artist/mohammad-rafi,04:41,Hindi,09-08-2004,0.62,0.98,0.896,0.736,-7.356,0.01,190.1,0,2,0.013,4,28,1185943
Yeh Kahan Aa Gaye Hum,Lata Mangeshkar|Amitabh Bachchan,/artist/lata-mangeshkar|/artist/amitabh-bachchan,07:56,Hindi,10-02-2022,0.79,0.646,0.98,0.287,-7.975,0.059,158.056,0,8,0.03,4,88,10989225
Aise Na Mujhe,Kishore Kumar,/artist/kishore-kumar,04:25,Hindi,05-12-2014,0.53,0.78,0.367,0.503,-3.755,0.049,185.063,1,7,0.0942,4,72,3108109
O Saathi Re (Male),Kishore Kumar,/artist/kishore-kumar,04:33,Hindi,08-02-2019,0.73,0.832,0.687,0.854,-4.951,0.0207,131.951,1,1,0.015,4,80,365118
Kya Hua Tera Vada,Mohammed Rafi|Sushma Shrestha,/artist/mohammad-rafi|/artist/sushma-shrestha,04:22,Hindi,03-10-2014,0.71,0.16,0.059,0.985,-13.956,0.0601,193.437,0,4,0.03,4,51,3844376
Kabhi Kabhi Mere Dil Mein (Duet),Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,05:00,Hindi,08-11-2014,0.18,0.064,0.242,0.094,-3.675,0.068,114.924,1,9,0.07,4,39,7611930
Gazab Ka Hai Din,Udit Narayan|Alka Yagnik,/artist/udit-narayan|/artist/alka-yagnik,04:26,Hindi,02-03-2015,0.71,0.98,0.005,0.473,-4.853,0.084,128.047,0,1,0.0142,4,74,940849
Tum Itna Jo Muskura Rahe Ho,Jagjit Singh,/artist/jagjeet-singh-1,05:21,Hindi,05-08-2023,0.46,0.924,0.249,0.374,-10.806,0.091,122.017,1,0,0.0185,4,54,1713359
Tune O Rangeele,Lata Mangeshkar,/artist/lata-mangeshkar,03:33,Hindi,07-08-2000,0.78,0.09,0.658,0.74,-11.994,0.06,197.984,1,6,0.0553,4,46,9792195
Ek Pyar Ka Naghma Hai,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,05:55,Hindi,04-05-2003,0.87,0.631,0.467,0.011,-4.868,0.05,126.001,1,8,0.09,4,67,4859813
Ab To Hai Tumse Har Khushi Apni,Lata Mangeshkar,/artist/lata-mangeshkar,04:45,Hindi,09-07-2017,0.58,0.94,0.494,0.586,-11.925,0.06,110.443,0,10,0.09,4,68,9881282
Bahon Mein Chale Aao,Lata Mangeshkar,/artist/lata-mangeshkar,04:02,Hindi,05-08-2010,0.67,0.66,0.286,0.224,-8.235,0.05,130.05,1,11,0.0729,4,96,4143499
Kahin Door Jab Din Dhal Jaye,Mukesh,/artist/mukesh,05:38,Hindi,05-11-2016,0.65,0.43,0.403,0.516,-13.288,0.05,122.057,0,0,0.09,4,39,872848
Aaj Rapat Jaayen To,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,06:49,Hindi,07-06-2021,0.06,0.672,0.19,0.571,-4.335,0.025,127.952,0,11,0.0154,4,63,6062486
Likhe Jo Khat Tujhe,Mohammed Rafi,/artist/mohammad-rafi,04:33,Hindi,12-10-2002,0.44,0.4,0.195,0.376,-10.077,0.05,126.992,0,9,0.0234,4,38,11323411
Aanewala Pal Janewala Hai,Kishore Kumar,/artist/kishore-kumar,04:42,Hindi,12-02-2023,1,0.278,0.072,0.255,-5.456,0.023,107.853,1,1,0.014,4,61,876068
Aate Jate Khoobsurat Awara,Kishore Kumar,/artist/kishore-kumar,05:53,Hindi,11-06-2006,0.86,0.11,0.693,0.838,-10.49,0.01,165.95,0,3,0.0131,4,76,217987
Gum Hai Kisi Ke Pyar Mein,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:15,Hindi,10-03-2001,0.97,0.224,0.494,0.969,-5.404,0.01,155.974,1,4,0.0908,4,42,192957
Aate Jaate Hanste Gaate,Lata Mangeshkar|S. P. Balasubrahmanyam,/artist/lata-mangeshkar|/artist/s-p-balasubrahamanyam,03:24,Hindi,08-10-2021,0.8,0.62,0.164,0.656,-12.022,0.04,109.896,1,8,0.031,4,81,9969112
Aaja Piya Tohe Pyar Doon,Lata Mangeshkar,/artist/lata-mangeshkar,04:12,Hindi,06-06-2023,0.66,0.275,0.564,0.529,-3.066,0.08,185.9,0,6,0.0742,4,89,4968775
Meri Bheegi Bheegi Si,Kishore Kumar,/artist/kishore-kumar,04:08,Hindi,11-05-2016,0.87,0.46,0.962,0.378,-12.055,0.095,125.974,1,10,0.0442,4,46,4207380
Akele Hain To Kya Gam Hai,Udit Narayan|Alka Yagnik,/artist/udit-narayan|/artist/alka-yagnik,05:57,Hindi,11-02-2011,0.09,0.057,0.176,0.209,-9.065,0.0565,159.911,1,0,0.04,4,50,4684932
Isharon Isharon Men Dil Lenewale,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,05:06,Hindi,08-09-2009,0.33,0.91,0.749,0.197,-12.038,0.054,128.12,0,7,0.05,4,37,556132
Dard-E-Dil Dard-E-Jigar,Mohammed Rafi,/artist/mohammad-rafi,06:57,Hindi,04-08-2020,0.7,0.357,0.22,0.668,-9.881,0.0695,174.163,1,1,0.1,4,52,3874529
Phoolon Ke Rang Se,Kishore Kumar,/artist/kishore-kumar,05:07,Hindi,04-12-2011,0.59,0.81,0.221,0.277,-12.518,0.03,120.076,1,7,0.02,4,75,3128917
Is Mod Se Jate Hain (Duet),Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:56,Hindi,04-04-2016,0.58,0.472,0.885,0.182,-11.273,0.044,190.096,0,4,0.05,4,42,1344465
Gulabi Ankhen,Mohammed Rafi,/artist/mohammad-rafi,03:20,Hindi,10-01-2004,0.2,0.93,0.343,0.67,-13.422,0.085,200.088,0,6,0.05,4,26,1942941
Aajkal Paon Zaamin Par Nahin Padte,Lata Mangeshkar,/artist/lata-mangeshkar,05:29,Hindi,02-12-2002,0.21,0.653,0.674,0.349,-4.31,0.0209,145.139,0,11,0.08,4,43,680328
Karvaten Badalte Rahe,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:11,Hindi,11-02-2007,0.34,0.31,0.882,0.325,-4.273,0.057,185.582,1,5,0.096,4,60,9797179
Bachna Ae Hasinon Lo Main Aa Gaya,Kishore Kumar,/artist/kishore-kumar,06:24,Hindi,01-02-2019,1,0.483,0.081,0.008,-5.227,0.035,175.166,0,7,0.019,4,83,5461437
Tere Jaisa Yaar Kahan,Kishore Kumar,/artist/kishore-kumar,04:38,Hindi,03-05-2010,0.82,0.15,0.843,0.585,-7.957,0.0924,137.046,1,0,0.0419,4,71,7289978
Aye Dil E Nadan,Lata Mangeshkar,/artist/lata-mangeshkar,05:39,Hindi,07-03-2015,0.4,0.549,0.923,0.21,-8.349,0.052,125.003,1,0,0,4,56,3059145
Lagi Aaj Sawan Ki,Anupama Deshpande|Suresh Wadkar,/artist/anupama-deshpande|/artist/suresh-wadkar,03:36,Hindi,11-03-2006,0.82,0.94,0.916,0.135,-4.565,0.0277,159.77,1,9,0.0278,4,78,6763435
Salame Ishq Meri Jaan,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:51,Hindi,06-02-2017,0.66,0.414,0.013,0.408,-8.776,0.01,181.974,0,6,0.0626,4,28,5797425
Ae Ri Pawan,Lata Mangeshkar,/artist/lata-mangeshkar,05:29,Hindi,11-02-2007,0.58,0.73,0.237,0.174,-6.996,0.04,144.044,1,0,0.01,4,94,2662446
Jeevan Ke Din,Kishore Kumar,/artist/kishore-kumar,05:03,Hindi,03-01-2015,0.71,0.448,0.545,0.383,-9.657,0.026,144.053,1,5,0.0825,4,27,8348453
Saagar Jaisi Aankhonwali,Kishore Kumar,/artist/kishore-kumar,05:03,Hindi,11-02-2012,0.97,0.45,0.789,0.535,-9.013,0.009,108.985,1,5,0.02,4,82,10481128
Diye Jalte Hai Phool Khilte Hai,Kishore Kumar,/artist/kishore-kumar,03:31,Hindi,11-01-2003,0.7,0.728,0.899,0.759,-2.833,0.0184,109.943,0,1,0.0679,4,58,10903614
Aaj Mausam Bada Beimaan Hai,Mohammed Rafi,/artist/mohammad-rafi,06:14,Hindi,01-11-2010,0.79,0.95,0.362,0.491,-8.936,0.045,191.954,1,11,0.05,4,66,1752843
Dil To Hai Dil,Lata Mangeshkar,/artist/lata-mangeshkar,04:11,Hindi,12-01-2009,0.49,0.213,0.738,0.459,-6.614,0.07,159.931,0,8,0.0267,4,35,1994858
Tere Chehre Mein Woh Jadoo Hai,Kishore Kumar,/artist/kishore-kumar,04:11,Hindi,10-04-2014,0.71,0.27,0.442,0.002,-3.031,0.02,127.996,1,8,0.03,4,83,9113225
Mere Sapnon Ki Rani,Kishore Kumar,/artist/kishore-kumar,05:00,Hindi,10-02-2010,0.81,0.497,0.198,0.892,-8.104,0.0704,145.073,0,8,0.05,4,59,2840950
O Haseena Zulfonwale Jane Jahan,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,06:56,Hindi,01-02-2019,0.65,0.91,0.486,0.249,-5.033,0.009,159.504,1,10,0.03,4,28,3668083
Pal Bhar Ke Liye,Kishore Kumar|Usha Khanna,/artist/kishore-kumar|/artist/usha-khanna,04:48,Hindi,02-02-2001,0.2,0.56,0.275,0.672,-6.322,0.012,191.848,0,5,0.01,4,92,8361235
Hum Aap Ki Ankhon Mein,Geeta Dutt|Mohammed Rafi,/artist/geeta-dutt|/artist/mohammad-rafi,04:04,Hindi,03-06-2023,0.64,0.36,0.694,0.625,-5.606,0.03,142.019,0,5,0.03,4,48,2505981
Are Diwano Mujhe Pehchano,Kishore Kumar,/artist/kishore-kumar,04:45,Hindi,12-05-2019,0.22,0.261,0.086,0.531,-4.246,0.0545,139.973,0,4,0.002,4,30,1716174
Ehsan Tera Hoga Mujh Par,Mohammed Rafi,/artist/mohammad-rafi,03:28,Hindi,10-05-2005,0.86,0.48,0.921,0.192,-9.165,0.02,151.108,1,11,0.04,4,45,7896601
Kisi Nazar Ko Tera Intezar,Asha Bhosle|Bhupinder Singh,/artist/asha-bhosle-1|/artist/bhupinder-singh,06:44,Hindi,08-10-2010,0.26,0.802,0.24,0.13,-12.398,0.08,127.922,0,9,0.01,4,58,3850953
Apni To Jaise Taise,Kishore Kumar,/artist/kishore-kumar,08:04,Hindi,12-12-2020,0.24,0.54,0.513,0.224,-7.929,0.058,168.023,0,6,0.05,4,50,169520
Dekho Maine Dekha Hai Ek Sapna,Amit Kumar|Lata Mangeshkar,/artist/amit-kumar|/artist/lata-mangeshkar,05:38,Hindi,07-03-2014,0.46,0.794,0.343,0.6,-13.144,0.0745,114.988,1,6,0.05,4,77,10111787
Tere Khushboo Mein Base Khat,Jagjit Singh,/artist/jagjeet-singh-1,01:25,Hindi,05-08-2013,0.44,0.74,0.046,0.633,-7.199,0.0237,210.044,1,5,0.003,4,78,7730831
Koi Yeh Kaise Bataye,Jagjit Singh,/artist/jagjeet-singh-1,03:17,Hindi,07-06-2005,1,0.318,0.133,0.689,-10.841,0.094,115.099,0,9,0.083,4,28,9606309
Papa Kehte Hain,Udit Narayan,/artist/udit-narayan,05:53,Hindi,11-11-2021,0.59,0.35,0.886,0.114,-4.959,0.0572,127.91,1,2,0.04,4,63,3464155
Roop Tera Mastana,Kishore Kumar,/artist/kishore-kumar,03:46,Hindi,08-03-2016,0.6,0.381,0.188,0.452,-4.818,0.0075,148.998,1,1,0.03,4,47,10848933
Ye Ladka Hay Allah Kaisa Hai Diwana,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,05:30,Hindi,04-08-2003,0.47,0.94,0.927,0.741,-8.552,0,200.066,0,11,0.07,4,63,10707952
Om Shanti Om (Meri Umar Ke Naujawano),Kishore Kumar,/artist/kishore-kumar,08:51,Hindi,06-01-2015,0.2,0.057,0.769,0.506,-5.806,0.04,144.034,0,1,0.0778,4,58,3663946
Oh Hansini,Kishore Kumar,/artist/kishore-kumar,05:25,Hindi,03-11-2009,0.13,0.5,0.949,0.393,-6.675,0.03,185.76,1,9,0.067,4,49,7791359
Chup Gaye Sare Nazare,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,05:29,Hindi,08-01-2002,0.72,0.349,0.054,0.213,-3.773,0.07,122.244,1,5,0.08,4,33,1752356
Pukarta Chala Hoon Main,Mohammed Rafi,/artist/mohammad-rafi,03:51,Hindi,07-03-2011,0.98,0.59,0.919,0.118,-6.385,0.0933,134.88,1,2,0.004,4,82,9108245
Ye Samaa Samaa Hai Pyar Ka,Lata Mangeshkar,/artist/lata-mangeshkar,03:18,Hindi,08-08-2023,0.87,0.516,0.774,0.077,-12.888,0.014,176.115,1,2,0.01,4,27,3974488
Janu Meri Jaan,Asha Bhosle|Kishore Kumar|Mohammed Rafi|Usha Mangeshkar,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/mohammad-rafi|/artist/usha-mangeshkar-2,07:06,Hindi,03-01-2015,0.33,0.52,0.767,0.345,-3.178,0.03,126.003,0,11,0.05,4,85,7491881
Lekar Hum Diwana Dil,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,05:57,Hindi,06-05-2018,0.15,0.888,0.608,0.971,-2.677,0.0066,119.976,0,4,0.032,4,41,2623906
Aap Ke Aa Jane Se,Mohammad Aziz|Sadhana Sargam,/artist/mohammad-aziz|/artist/sadhana-sargam-1,07:13,Hindi,03-09-2012,0.43,0.72,0.475,0.193,-12.366,0.057,163.996,0,11,0.085,4,68,7359315
Tujhse Naraz Nahin Zindagi (Male),Anup Ghoshal,/artist/anup-ghoshal-1,05:41,Hindi,05-11-2005,0.02,0.179,0.88,0.785,-11.604,0.055,183.902,1,1,0.01,4,33,2484760
Dekha Na Haye Re,Kishore Kumar,/artist/kishore-kumar,04:13,Hindi,12-10-2016,0.41,0.1,0.036,0.543,-12.048,0,132.643,0,7,0.025,4,27,5401058
Ye Jawani Hai Diwani,Kishore Kumar,/artist/kishore-kumar,04:26,Hindi,12-09-2003,0.62,0.672,0.316,0.237,-5.054,0.033,191.944,1,1,0.09,4,39,1774890
Phir Chiddi Raat,Lata Mangeshkar|Talat Aziz,/artist/lata-mangeshkar|/artist/talat-aziz,05:08,Hindi,12-09-2017,0.91,0.14,0.23,0.371,-3.087,0.069,191.306,1,11,0.092,4,90,998557
Pyar Mujh Se Jo Kiya,Jagjit Singh,/artist/jagjeet-singh-1,04:30,Hindi,07-03-2003,0.76,0.264,0.094,0.182,-10.492,0.0968,160,1,0,0.0816,4,48,2484125
Aap Ki Nazron Ne Samjha,Lata Mangeshkar,/artist/lata-mangeshkar,03:56,Hindi,07-03-2020,0.15,0.52,0.169,0.68,-11.902,0.0437,139.978,1,5,0.09,4,47,2902574
Ham Bane Tum Bane,Lata Mangeshkar|S. P. Balasubrahmanyam,/artist/lata-mangeshkar|/artist/s-p-balasubrahamanyam,06:07,Hindi,05-02-2011,0.47,0.8,0.193,0.055,-3.254,0.01,129.971,1,9,0.0474,4,67,6381877
Aaj Phir Tumpe,Pankaj Udhas|Anuradha Paudwal,/artist/pankaj-udhas|/artist/anuradha-paudwal-2,06:38,Hindi,09-04-2019,0.3,0.66,0.385,0.066,-10.859,0.06,144.926,1,6,0.01,4,42,8415273
Tere Mere Sapne Ab Ek Rang Hai,Mohammed Rafi,/artist/mohammad-rafi,04:22,Hindi,12-11-2010,0.57,0.496,0.741,0.296,-8.15,0.007,110.019,0,4,0.01,4,88,5204629
Pal Pal Dil Ke Paas,Kishore Kumar,/artist/kishore-kumar,05:30,Hindi,09-02-2000,0.36,0.58,0.008,0.221,-8.965,0,139.938,0,0,0.05,4,45,11029624
Mere Mehboob Qayamat Hogi (Part 1),Kishore Kumar,/artist/kishore-kumar,03:48,Hindi,12-11-2005,0.42,0.873,0.58,0.111,-12.502,0.042,160.009,0,2,0.1,4,84,2655907
Lambi Judaai,Reshma,/artist/reshma,06:28,Hindi,02-01-2006,0.12,0.9,1,0.982,-2.155,0.0752,208.074,0,11,0.098,4,83,5834366
Chalte Chalte,Kishore Kumar,/artist/kishore-kumar,05:11,Hindi,08-05-2015,0.32,0.327,0.704,0.954,-3.858,0.05,180.048,1,11,0.08,4,38,498753
Khaike Paan Banaras Wala,Kishore Kumar,/artist/kishore-kumar,03:57,Hindi,12-06-2008,0.69,0.94,0.351,0.72,-9.485,0.07,121.876,1,1,0.027,4,66,1715494
Dilbar Mere,Kishore Kumar|Anette,/artist/kishore-kumar|/artist/anette,04:47,Hindi,04-05-2005,0.15,0.554,0.233,0.763,-11.293,0.06,202.036,1,1,0.0275,4,66,6441399
