song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Iyat Rod Olalei Akash,Suez Bardoloi,/artist/suez-bardoloi,03:00,Assamese,02-01-2013,0.46,0.72,0.457,0.956,-7.908,0.071,149.938,1,1,0.0816,4,37,4844403
Sharadi Rani Tomar,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:25,Assamese,09-05-2017,0.75,0.166,0.144,0.113,-4.52,0.04,149.887,0,6,0.1,4,97,1856621
Tumi Prabhu Anathar Nath,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,03:14,Assamese,12-07-2016,0.93,0.23,0.102,0.443,-3.791,0.0651,150.04,0,6,0.09,4,79,9062614
Bihu Bihu Lagichhe Gaat,Bhupen Hazarika|Ruby Singha,/artist/dr-bhupen-hazarika-2|/artist/ruby-singha,02:55,Assamese,06-02-2006,0.28,0.604,0.688,0.947,-9.265,0.016,150.147,1,6,0.073,4,68,9183656
Phulite Keteki,Bibha Barua|Anu Barkakati|Sharat Sharma,/artist/bibha-barua-1|/artist/anu-barkakati-1|/artist/sharat-sharma,04:00,Assamese,11-01-2023,0.99,0.41,0.078,0.56,-8.036,0.047,149.961,1,2,0.0349,4,49,8983871
Shankar Guru,Rameshwar Pathak|Dhanada Pathak,/artist/rameshwar-pathak|/artist/dhanada-pathak,03:04,Assamese,02-06-2004,0.07,0.681,0.056,0.135,-9.201,0.03,150.044,1,8,0.0049,4,49,5062202
Radha Chalilora,Snehalata Das,/artist/snehalata-das,03:04,Assamese,06-08-2017,0.75,0.64,0.9,0.027,-4.029,0.006,149.895,1,1,0.0523,4,55,6345210
Tomar Buba,sibcharan das,/artist/sibcharan-das,02:53,Assamese,10-01-2022,0.34,0.964,0.58,0.429,-3.594,0.0466,150.044,0,5,0.009,4,51,3207112
Jon Bai E Beji Eti Dia,Jiten Deka|Nirmali Das,/artist/jiten-deka|/artist/nirmali-das,03:39,Assamese,12-01-2023,0.95,0.81,0.19,0.991,-4.587,0.01,153.948,1,1,0.06,4,82,9600216
Aahaaho Mahaho,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:11,Assamese,09-01-2006,0.09,0.536,0.928,0.662,-4.124,0.0593,149.998,0,11,0.067,4,97,10469975
Aami Pani Ona Ghat,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:25,Assamese,06-01-2004,0.49,0.08,0.921,0.694,-9.268,0.02,149.982,1,10,0.032,4,69,10412327
Ou Kumalia,Khagen Mahanta,/artist/khagen-mahanta,03:07,Assamese,07-07-2000,0.26,0.922,0.255,0.241,-4.331,0.1,150.058,1,5,0.066,4,66,11258952
Oi Babitoi Dhulia,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:56,Assamese,05-12-2002,0.57,0.25,0.639,0.616,-11.563,0.02,149.842,1,11,0.08,4,95,4380345
Joa Beli Bohagat,Lokeswar Deka,/artist/lokeswar-deka,04:03,Assamese,01-09-2018,0.09,0.344,1,0.283,-9.059,0.0153,149.992,0,10,0.0142,4,72,9089186
Ai Saraswati A,Bhupen Hazarika|Bandana Boraha,/artist/dr-bhupen-hazarika-2|/artist/bandana-boraha,05:33,Assamese,01-09-2014,0.54,0.74,0.146,0.95,-10.631,0.08,149.984,1,5,0.004,4,82,2505197
Nai Hoya Sesh,Dwipen Baruah|Namita Bhattacharya,/artist/dwipen-baruah|/artist/namita-bhattacharya,03:09,Assamese,01-06-2002,0.29,0.163,0.118,0.132,-2.263,0.07,150.02,0,10,0.081,4,84,6368796
Moi Geet Rachina,sibcharan das,/artist/sibcharan-das,03:21,Assamese,01-11-2003,0.91,0.92,0.601,0.95,-3.843,0.028,155.199,0,11,0.09,4,54,4243506
Loke Boley,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,03:55,Assamese,09-04-2010,0.25,0.744,0.867,0.282,-3.183,0.07,149.624,1,1,0.0232,4,82,10486459
Jai Srimanta Shankara,Rameshwar Pathak,/artist/rameshwar-pathak,02:56,Assamese,11-04-2015,0.24,0.79,0.75,0.718,-13.173,0.0222,150.028,0,2,0.0067,4,68,8383926
A Aaji Beular Biya,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,02:54,Assamese,09-03-2019,0.88,0.116,0.165,0.04,-7.201,0.06,149.967,1,1,0.051,4,58,6081845
Bihu Anandia,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:01,Assamese,03-10-2000,0.17,0.71,0.018,0.008,-10.665,0.03,150.073,1,4,0.029,4,94,9894203
Aaji Akashar,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:31,Assamese,01-02-2014,0.49,0.076,0.969,0.653,-6.942,0.0606,149.907,1,5,0.0729,4,93,1924992
Kala Chola Kuruta,Khagen Mahanta|Chorus,/artist/khagen-mahanta|/artist/chorus,03:16,Assamese,02-03-2021,0.8,0.58,0.505,0.393,-2.161,0.006,149.618,1,5,0.078,4,80,1007021
Aaji Akashar,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:48,Assamese,11-02-2006,0.64,0.72,0.586,0.889,-10.34,0.012,150.014,1,9,0.08,4,34,2367768
Murat Dadhire Boja,Anima Choudhury|Rameshwar Pathak|Bharati Choudhury,/artist/anima-choudhury|/artist/rameshwar-pathak|/artist/bharati-choudhury-1,05:05,Assamese,07-12-2022,0.52,0.1,0.713,0.344,-4.034,0.0525,150.021,1,1,0.058,4,55,10043914
Jhiri Jhiri Botaha Jakar,Mridula Das Dewan,/artist/mridula-das-dewan,03:04,Assamese,07-02-2020,0.78,0.544,0.029,0.949,-8.962,0.0577,150.07,0,6,0.01,4,89,10499449
Sakala Tengati,Archana Mahanta|Khagen Mahanta,/artist/archana-mahanta|/artist/khagen-mahanta,06:13,Assamese,09-11-2014,0.71,0.84,0.174,0.084,-6.825,0.099,155.019,1,9,0.033,4,38,4211626
Dinor Pohar Rangchangia,Manna Dey,/artist/manna-dey,03:28,Assamese,04-08-2018,0.93,0.134,0.874,0.852,-6.967,0.015,149.943,0,9,0.04,4,38,4555760
Shuni Ki Nushuni O,Anima Choudhury,/artist/anima-choudhury,03:01,Assamese,03-09-2006,0.8,0.48,0.792,0.634,-8.905,0.071,149.992,0,9,0.05,4,84,10101426
Thuriai Katilo,Khagen Mahanta|Archana Mahanta,/artist/khagen-mahanta|/artist/archana-mahanta,02:47,Assamese,12-08-2011,0.21,0.771,0.007,0.64,-7.821,0.1,155.255,1,7,0.08,4,34,9166456
Hatote Cherenda Loi,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,02:04,Assamese,08-04-2023,0.49,0.85,0.77,0.566,-2.798,0.0532,150.017,1,9,0.008,4,42,4137267
Bon Phuler,sibcharan das,/artist/sibcharan-das,03:02,Assamese,07-12-2017,0.15,0.581,0.639,0.934,-9.38,0.0994,155.25,0,1,0.0802,4,25,2344795
Karnat Kundal Tomar,Rameshwar Pathak|Dhanada Pathak,/artist/rameshwar-pathak|/artist/dhanada-pathak,03:18,Assamese,07-08-2021,0.64,0.91,0.284,0.37,-12.553,0.0943,150.037,0,11,0.01,4,27,11098088
Aaji O Mon Mor,Suez Bordoloi,/artist/suez-bordoloi,03:19,Assamese,09-05-2018,0.43,0.542,0.495,0.914,-6.9,0.09,149.986,0,8,0.0502,4,27,1126106
Dneoe Di Sarile,Sharat Sharma|Shiv Prasad Nath,/artist/sharat-sharma|/artist/shiv-prasad-nath,04:57,Assamese,12-11-2004,0.33,0.67,0.779,0.968,-7.081,0.06,154.741,1,4,0.02,4,31,10813143
Magilo Biday,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,05:18,Assamese,11-01-2009,0.99,0.059,0.648,0.193,-12.378,0.09,154.897,1,8,0.07,4,35,4859358
O Kaloi Sanchili Dhar,Naren Das,/artist/naren-das,03:22,Assamese,11-06-2010,0.88,0.72,0.369,0.027,-9.328,0.029,150.044,0,3,0.0194,4,63,2957151
Aa Thunuka Kanchghar,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:09,Assamese,10-01-2017,0.23,0.375,0.047,0.749,-8.799,0.0005,155.056,0,5,0.07,4,98,581596
Moke Gutene,sibcharan das,/artist/sibcharan-das,03:02,Assamese,10-09-2004,0.14,0.93,0.056,0.456,-5.968,0.02,150.033,0,8,0.01,4,51,2230980
Halaloi Likhile,Namita Bhattacharya|Dwipen Baruah,/artist/namita-bhattacharya|/artist/dwipen-baruah,02:48,Assamese,09-11-2019,0.54,0.886,0.298,0.198,-4.476,0.03,149.945,1,8,0.005,4,53,3711850
Natun Natun Sah,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,04:27,Assamese,01-04-2004,0.44,0.47,0.095,0.377,-2.869,0.0665,149.985,0,0,0.01,4,44,2542196
A Phool Pah Halichha Jalichha,Archana Mahanta,/artist/archana-mahanta,03:58,Assamese,05-10-2006,0.69,0.037,0.491,0.773,-5.431,0.0001,149.981,1,10,0.083,4,76,5741924
Ohe Ki Diya Pujim,Rameshwar Pathak,/artist/rameshwar-pathak,03:18,Assamese,10-09-2023,0.47,0.42,0.481,0.072,-8.104,0.0279,149.998,0,5,0.009,4,57,1596552
Moyna Kon Bidhatai,Renu Barua|Dwipen Baruah,/artist/renu-barua|/artist/dwipen-baruah,03:16,Assamese,03-01-2001,0.6,0.409,0.854,0.574,-3.714,0.0845,149.969,0,9,0.09,4,91,8140188
Ki Naam Di Matim,Nirmal Mishra|Dwipen Baruah,/artist/nirmal-mishra|/artist/dwipen-baruah,03:03,Assamese,05-02-2004,0.28,0.46,0.228,0.974,-13.46,0.06,149.553,0,7,0.06,4,53,10203250
Sandur Sandur Phota,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:44,Assamese,02-12-2017,0.65,0.348,0.854,0.213,-3.377,0.0595,150.099,0,9,0.0633,4,73,6506594
Jibon Joba Khatia,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:04,Assamese,11-05-2013,0.55,0.43,0.85,0.932,-12.003,0.01,149.878,0,9,0.0408,4,43,7400339
Sokala Tengati,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,06:36,Assamese,04-08-2016,0.77,0.723,0.292,0.397,-2.51,0.024,155.03,0,9,0.099,4,51,7968840
Suban Siri Nadi,Kalpana Bhuyan|Nibha Deka|Nomi Gayan,/artist/kalpana-bhuyan|/artist/nibha-deka|/artist/nomi-gayan,05:28,Assamese,12-11-2019,0.43,0.02,0.36,0.695,-7.671,0.059,149.924,1,5,0.0697,4,88,7067641
Eijani Nachani Koneno Srogile,dasarath das,/artist/dasarath-das,06:29,Assamese,02-03-2023,0.06,0.694,0.494,0.054,-5.985,0.0652,155.116,0,9,0.048,4,98,6021886
Aparoopa Aparoopa,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:54,Assamese,12-02-2022,0.87,0.06,0.287,0.545,-6.033,0.025,154.864,0,5,0.0086,4,63,7102681
Buku Ham Ham Kore,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:23,Assamese,12-02-2005,0.95,0.279,0.345,0.332,-8.96,0.053,153.026,0,11,0.0225,4,37,6877852
Bihu Anandia,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:01,Assamese,07-01-2022,0.82,0.66,0.139,0.733,-4.063,0.06,149.944,0,6,0.02,4,78,2767241
He He Dole Dagore,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:46,Assamese,07-02-2011,0.27,0.738,0.604,0.603,-2.573,0.046,149.713,0,10,0.013,4,93,5334058
Al Folia Kopou Phool,Namita Bhattacharya|Dwipen Baruah,/artist/namita-bhattacharya|/artist/dwipen-baruah,03:23,Assamese,09-02-2008,0.46,0.62,0.485,0.014,-6.719,0.03,149.899,0,9,0.0976,4,89,3235151
Lahoti Khopate Kinu Phool Pindhili,Kalpana Bordoloi,/artist/kalpana-bordoloi,03:01,Assamese,12-03-2019,0.64,0.876,0.088,0.803,-2.678,0.081,152.077,1,1,0.0685,4,85,8342857
Shile Shile Theka Khale,Aarti Mukherji,/artist/aarti-mukherji,03:15,Assamese,06-03-2022,0.87,0.57,0.535,0.779,-8.949,0.0705,150.006,0,6,0.0643,4,28,9505170
Dur Kata Dur,Rituparna Sharma,/artist/rituparna-sharma,03:42,Assamese,01-07-2016,0.66,0.515,0.952,0.19,-2.85,0.097,153.002,1,6,0,4,82,6576410
Bihu Geet,Ila Kakoti|Krishna Das|Moni Baruah|Kabita Hazarika|Sudakshina Sharma|Bharati Das,/artist/ila-kakoti|/artist/krishna-das|/artist/moni-baruah|/artist/kabita-hazarika|/artist/sudakshina-sharma|/artist/bharati-das,01:48,Assamese,07-03-2005,0.08,0,0.156,0.571,-5.908,0.0462,154.864,0,7,0.0556,4,53,6201515
Eikhani Gaaon Bukur Aapon,Dwipen Baruah,/artist/dwipen-baruah,03:37,Assamese,03-01-2020,0.95,0.406,0.28,0.18,-11.904,0.095,149.993,1,6,0.01,4,46,2954364
Phulile Naharar Phul,Aju Barkakati|Lakshmi Bordoloi|Nirmal Kalita|Sarifuddin Ahmed|Sibanath|Bibha Barua|Sharat Sharma,/artist/aju-barkakati|/artist/lakshmi-bordoloi|/artist/nirmal-kalita|/artist/sarifuddin-ahmed|/artist/sibanath|/artist/bibha-barua-1|/artist/sharat-sharma,05:37,Assamese,08-05-2014,0.27,0.18,0.427,0.026,-12.442,0.019,150.028,0,9,0.03,4,93,9645347
Kaak Bulilo,Runjun Phukan|Dwipen Baruah,/artist/runjun-phukan-1|/artist/dwipen-baruah,03:11,Assamese,11-09-2011,0.46,0.618,0.33,0.243,-9.741,0.025,149.982,0,0,0.05,4,64,3474642
Naira Par Hole,Lokeswar Deka,/artist/lokeswar-deka,06:02,Assamese,03-10-2016,0.13,0.55,0.903,0.264,-8.626,0.07,154.972,0,7,0.0101,4,99,8150632
Aakaashee Gangaa,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:24,Assamese,03-03-2019,0.3,0.667,0.842,0.795,-11.383,0.029,149.983,0,4,0.02,4,100,11030220
Tomar Ganat Apon Pahara,Manisha Hazarika,/artist/manisha-hazarika,03:01,Assamese,11-03-2020,0.97,0.43,0.74,0.687,-11.832,0.059,150.018,0,9,0.048,4,70,8328293
Nahar Phula Batara Tey Mor,Dolly Ghosh,/artist/dolly-ghosh,03:24,Assamese,01-04-2013,0.08,0.884,0.035,0.771,-2.38,0.016,150.05,0,0,0.0794,4,41,9034681
Tumi Je Morkalpanaare,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:52,Assamese,05-02-2006,0.06,0.5,0.219,0.629,-10.657,0.039,149.91,0,7,0.03,4,90,10107162
O Aji Bihu Bihu,Mahananda Majinder Barua,/artist/mahananda-majinder-barua,03:35,Assamese,07-01-2012,0.84,0.977,0.797,0.32,-3.415,0.037,147.867,0,11,0.04,4,71,4378178
Mon Aaji Uri Guchi Jai,Namita Bhattacharya,/artist/namita-bhattacharya,03:26,Assamese,01-11-2016,0.19,0.33,0.789,0.145,-2.789,0.0292,149.89,0,10,0.0438,4,51,8554491
O Deha Bihua,Anima Choudhury,/artist/anima-choudhury,03:24,Assamese,02-12-2011,0.83,0.557,0.316,0.399,-13.566,0.0184,147.981,0,10,0.03,4,54,8702124
Atoi Obuj Mon,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:53,Assamese,03-09-2018,0.02,0.13,0.442,0.405,-8.894,0.021,149.965,0,11,0.0751,4,28,4083196
Tejore Kamalapati - Borgeet,Khagen Mahanta,/artist/khagen-mahanta,05:36,Assamese,03-02-2019,0.79,0.739,0.174,0.875,-9.079,0.0382,150.008,0,10,0.01,4,26,1263168
Aami Pani Ana Ghat,Khagen Phukan|Nikunjalata Mahanta|Prahlad Bora|Ranima Devi|Maheshwar Barua,/artist/khagen-phukan|/artist/nikunjalata-mahanta|/artist/prahlad-bora|/artist/ranima-devi|/artist/maheshwar-barua-2,06:26,Assamese,07-02-2012,0.5,0.86,0.145,0.654,-2.105,0.04,149.951,0,11,0.0499,4,88,8089278
Paar Hoi Gale,Dwipen Baruah,/artist/dwipen-baruah,04:56,Assamese,10-01-2014,0.94,0.757,0.876,0.345,-2.981,0.001,147.036,1,7,0.0016,4,73,9100274
Dolani Lagiche,Mridula Das Dewan,/artist/mridula-das-dewan,03:05,Assamese,11-10-2002,0.21,0.52,0.413,0.327,-3.549,0.05,150.099,0,11,0.04,4,100,2003716
Arey Orey More Bhaber Deora,Pranita Barman,/artist/pranita-barman,02:53,Assamese,06-03-2002,0.18,0.66,0.432,0.067,-8.685,0.041,150.07,1,1,0.069,4,41,2859838
Enaka Nokba Jaoga Buli,Anima Choudhury,/artist/anima-choudhury,02:55,Assamese,02-02-2020,0.23,0.05,0.569,0.017,-3.695,0.09,149.987,1,0,0.021,4,59,10495856
Hanhi Hoi Parimgoi,Dwipen Baruah|Namita Bhattacharya,/artist/dwipen-baruah|/artist/namita-bhattacharya,02:49,Assamese,02-06-2016,0.55,0.07,0.962,0.302,-7.164,0.017,149.976,0,5,0.0365,4,66,9371235
Moyna Kon Bidhatai,Dwipen Baruah|Renu Barua,/artist/dwipen-baruah|/artist/renu-barua,03:16,Assamese,05-08-2010,0.47,0.22,0.526,0.426,-6.129,0.08,150.006,0,6,0.011,4,59,5351893
Mora Sindhu Kandhe Loia,Rameshwar Pathak,/artist/rameshwar-pathak,03:13,Assamese,10-07-2004,0.07,0.711,0.523,0.557,-8.689,0.09,149.978,0,10,0.091,4,80,5027356
Rambha Menaka Kingba Juthika,Jayanta Hazarika|Kula Baruwa,/artist/jayanta-hazarika|/artist/kula-baruwa,03:11,Assamese,01-07-2009,0.22,0.47,0.847,0.959,-10.458,0.08,150.02,0,5,0.06,4,43,2092176
Kino Pokhiya,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:02,Assamese,04-01-2017,0.65,0.362,0.571,0.838,-13.923,0.02,150.002,0,1,0.1,4,70,192571
Maati Phuti Olaale,Namita Bhattacharya|Dwipen Baruah,/artist/namita-bhattacharya|/artist/dwipen-baruah,03:57,Assamese,05-07-2002,0.77,0.12,0.269,0.71,-3.121,0.01,155.088,0,1,0.068,4,58,3387906
Ram Ram Pari Tulibaloi,Kalpana Bhuyan|Nibha Deka|Nomi Gayan,/artist/kalpana-bhuyan|/artist/nibha-deka|/artist/nomi-gayan,04:59,Assamese,02-01-2012,0.86,0.902,0.475,0.366,-7.774,0.07,155.088,0,5,0.0054,4,51,3676411
Aoi Aoi Akash Shuba,Suman Kalyanpur,/artist/suman-kalyanpur,03:11,Assamese,04-03-2012,0.44,0.81,0.869,0.369,-5.117,0.0464,150.067,0,9,0.038,4,25,2811615
Palasar Rang Palasar Rang,Bhupen Hazarika|Usha Mangeshkar,/artist/dr-bhupen-hazarika-2|/artist/usha-mangeshkar-2,04:17,Assamese,03-01-2004,0.72,0.7,0.253,0.2,-6.064,0.017,150.021,1,10,0.05,4,60,2095757
Sonali A Sonali,Dipen Baruah,/artist/dipen-baruah,03:04,Assamese,04-05-2009,0.51,0.01,0.861,0.446,-13.575,0.09,149.927,0,7,0.01,4,93,11253841
Sendur Sendur,Satya Baruah,/artist/satya-baruah,03:26,Assamese,04-03-2024,0.96,0.043,0.27,0.781,-12.409,0.02,150.017,1,1,0.0756,4,55,3484008
Saikel Khon Salaotey,Dwipen Baruah|Namita Bhattacharya,/artist/dwipen-baruah|/artist/namita-bhattacharya,03:36,Assamese,05-08-2014,0.03,0.23,0.639,0.64,-13.847,0.05,149.906,1,5,0.03,4,62,4372620
Kirili Suniba,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,05:29,Assamese,03-08-2017,0.36,0.112,0.378,0.393,-11.233,0.0591,150.413,0,8,0.056,4,28,5559797
Sudhichha Tomaloi,Dwipen Baruah|Namita Bhattacharya,/artist/dwipen-baruah|/artist/namita-bhattacharya,03:04,Assamese,07-07-2023,0.1,0.93,0.541,0.838,-5.506,0.0295,153.96,0,11,0.013,4,58,8602742
Liyeng Makao,Talat Mahmood|Bhupen Hazarika,/artist/talat-mahmood|/artist/dr-bhupen-hazarika-2,03:22,Assamese,04-12-2018,0.03,0.329,0.993,0.087,-10.122,0.0122,149.928,0,1,0.04,4,59,3505313
Ei Dhuniya Godhuli Lagan,Asha Bhosle,/artist/asha-bhosle-1,02:05,Assamese,12-08-2015,0.41,0.34,0.965,0.908,-13.276,0.0934,149.941,1,2,0.0961,4,99,5327878
Betha Kiyo Lagai Gali,Anima Choudhury,/artist/anima-choudhury,03:16,Assamese,11-05-2006,0.54,0.294,0.434,0.375,-5.231,0.067,149.564,0,7,0.0901,4,99,4270365
Phool Phool Phool,Nirmal Mishra|Renu Barua|Dwipen Baruah,/artist/nirmal-mishra|/artist/renu-barua|/artist/dwipen-baruah,03:13,Assamese,05-04-2012,0.76,0.09,0.392,0.165,-2.115,0.035,149.902,0,6,0.06,4,29,8394547
Pakkhiraj Ghora,Asha Bhosle|Kishore Kumar|Bhupen Hazarika,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/dr-bhupen-hazarika-2,06:48,Assamese,11-04-2011,0.01,0.346,0.402,0.623,-2.472,0.09,149.933,0,10,0.09,4,81,1072708
Laijar Bhangilu,Dhanada Pathak,/artist/dhanada-pathak,02:59,Assamese,05-09-2022,0.15,0.3,0.146,0.758,-2.735,0.04,150.023,0,11,0.078,4,58,7992222
Hiar Maram Mukuta Hoi,Ina Mukherjee|Ridip Dutta,/artist/ina-mukherjee|/artist/ridip-dutta,04:43,Assamese,11-01-2011,0.22,0.418,0.672,0.552,-4.394,0.02,150.087,1,6,0.0276,4,96,5879477
Rang Rang Nana Rang,Bhupinder Singh|Krishna|Utpala|Asomi|Arindam|Nirupama|Mrinalini Dutta Chowdhury|Munin,/artist/bhupinder-singh|/artist/krishna|/artist/utpala|/artist/asomi|/artist/arindam|/artist/nirupama|/artist/mrinalini-dutta-chowdhury-1|/artist/munin,04:42,Assamese,12-03-2006,0.72,0.08,0.4,0.653,-9.064,0.08,150.066,0,3,0.01,4,61,8365097
Moynajan Moynajan,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:54,Assamese,01-01-2021,0.03,0.218,0.297,0.017,-11.303,0.07,150.029,0,8,0.027,4,28,2836597
Natun Nimati Niyarare Nisha,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,02:57,Assamese,07-11-2012,0.38,0.85,0.495,0.937,-3.061,0.043,150.008,0,0,0.02,4,40,9415032
Daley Pari Mayura,Dhanada Pathak|Rameshwar Pathak,/artist/dhanada-pathak|/artist/rameshwar-pathak,02:45,Assamese,04-11-2014,0.98,0.711,0.435,0.235,-10.32,0.0356,149.985,0,6,0.02,4,27,6232016
O Bihua Kai,Kumari Dharitri|Lakshmi Bordoloi|Siba Prasad Nath,/artist/kumari-dharitri|/artist/lakshmi-bordoloi|/artist/siba-prasad-nath,03:23,Assamese,05-04-2019,0.52,0.08,0.993,0.942,-9.396,0.03,150.026,0,9,0.0415,4,26,5044622
O Bapa Harakanta,Nagen Barman,/artist/nagen-barman,03:49,Assamese,10-07-2000,0.25,0.421,0.542,0.871,-2.553,0.07,150.003,0,9,0.023,4,35,8819794
Ali Dhaki Para Saliki,Namita Bhattacharya,/artist/namita-bhattacharya,03:54,Assamese,03-03-2001,0.94,0.92,0.438,0.393,-8.098,0.037,150.009,0,5,0.09,4,60,7852325
Banda Debnarayan,Rameshwar Pathak,/artist/rameshwar-pathak,05:36,Assamese,10-02-2002,0.72,0.918,0.144,0.687,-11.424,0.0313,149.843,0,5,0.08,4,78,10792316
Moi Aji Sangibihin,Pulak Banerjee,/artist/pulak-banerjee-1,03:57,Assamese,08-06-2019,0.32,0.77,0.644,0.125,-9.313,0.042,155.053,1,7,0.024,4,41,8307961
Tomar Hatera Roba,Anima Choudhury,/artist/anima-choudhury,03:23,Assamese,04-10-2003,0.12,0.664,0.689,0.636,-9.245,0.0873,149.876,0,9,0.03,4,89,9128500
Tulashir Tole Tole,Nirmal Mishra,/artist/nirmal-mishra,03:14,Assamese,11-07-2008,0.66,0.74,0.645,0.488,-4.159,0.03,155.01,0,9,0.0596,4,31,9107717
Hridya Na Hoy,Jiten Deka,/artist/jiten-deka,03:22,Assamese,02-04-2019,0.8,0.007,0.083,0.375,-2.812,0.08,149.713,1,7,0.043,4,56,9411466
Chokhur Pahit,Anima Choudhury,/artist/anima-choudhury,03:13,Assamese,09-04-2023,0.72,0.44,0.319,0.075,-2.312,0.078,149.974,1,1,0.0465,4,49,9945087
Korobar Du Nayan,Kula Barua,/artist/kula-barua,02:59,Assamese,09-10-2022,0.96,0.741,0.747,0.711,-2.52,0.0327,153.024,0,0,0.012,4,49,3413838
Tejore Kamalapati,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:23,Assamese,10-12-2008,0.06,0.8,0.055,0.164,-7.814,0.08,149.117,1,7,0,4,37,7000758
Oto Dukhe Mor Prabhu,Naren Das,/artist/naren-das,04:17,Assamese,12-12-2004,0.05,0.26,0.952,0.959,-4.268,0.035,150.081,1,7,0.0392,4,37,5950809
