song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Prema Beram Teepineram,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2000-02-08,0.05,0.966,0.838,0.642,-10.022,0.0189,173.978,0,5,0.026,4,44,8822664,0,0,0,Sad
Manaku Dosthi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-02-12,0.31,0.06,0.034,0.375,-3.006,0.046,142.033,1,1,0.02,4,77,4068546,0,0,0,Sad
Gandara Ganda,P. Susheela|L.R. Eswari,/artist/p-suseela-2|/artist/lr-eswari-2,0.0,Telugu,2000-03-06,0.17,0.451,0.208,0.807,-7.61,0.08,175.899,1,2,0.078,4,32,6052365,0,0,0,Sad
Mounamuga Nee,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2000-03-11,0.26,0.022,0.328,0.707,-8.053,0.0125,175.978,0,9,0.1,4,32,3583518,0,0,0,Sad
Dhasoham Dhasoham,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2000-03-11,0.04,0.79,0.308,0.151,-8.664,0.0218,175.037,0,0,0.07,4,33,7386290,0,0,0,Sad
Kasturi Ranga,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2000-03-12,0.95,0.968,0.68,0.162,-11.447,0.022,144.818,0,10,0.032,4,29,961131,0,0,0,Sad
Vachadu Vachadu,S. P. Balasubrahmanyam|Srinivas|S. Janaki|S.P.Sailaja,/artist/s-p-balasubrahamanyam|/artist/srinivas|/artist/s-janaki|/artist/spsailaja,0.0,Telugu,2000-04-01,0.08,0.03,0.594,0.619,-6.935,0.09,149.95,1,11,0.0022,4,49,4595876,0,0,0,Sad
Tellani,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2000-04-02,0.39,0.55,0.241,0.102,-7.981,0.0666,175.031,0,7,0.04,4,70,9062874,0,0,0,Sad
Ranga Panduranga,K J Yesudas,/artist/k-j-yesudas,0.0,Telugu,2000-04-02,0.95,0.542,0.054,0.656,-6.174,0.0933,174.037,0,8,0.0148,4,48,6620260,0,0,0,Sad
Aapadha Mokkula Vaada,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2000-04-05,0.1,0.59,0.351,0.792,-5.723,0.01,149.99,0,7,0.0937,4,39,7372780,0,0,0,Sad
Govinda Govinda Hari,Rajeethram,/artist/rajeethram,0.0,Telugu,2000-04-08,0.75,0.43,0.094,0.16,-11.518,0.0774,175.827,0,8,0.095,4,99,8910733,0,0,0,Sad
Thodu Needa,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2000-04-12,0.85,0.09,0.086,0.118,-3.586,0.0962,152.062,1,9,0.091,4,52,10556960,0,0,0,Sad
Choosthunnava Oh Deva,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2000-05-05,0.91,0.3,0.649,0.477,-5.333,0.06,174.015,1,10,0.04,4,62,6975185,0,0,0,Happy
Hara Hara Jaya Kara/Nee Madhu Murali,Ghanatasala|M. Seetharamulacharyulu,/artist/ghanatasala|/artist/m-seetharamulacharyulu-1,0.0,Telugu,2000-05-06,0.33,0.004,0.907,0.421,-8.517,0.0701,174.012,1,7,0.005,4,90,1435152,0,0,0,Happy
Yedo Raagam,S. Janaki,/artist/s-janaki,0.0,Telugu,2000-05-08,0.07,0.412,0.891,0.157,-3.242,0.04,136.464,0,9,0.07,4,33,1886696,0,0,0,Energetic
Kannulaina Theruvani,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-05-09,0.19,0.758,0.115,0.812,-2.108,0.056,150.006,1,2,0.0764,4,76,8188542,0,0,0,Sad
Annanu Ee Poddhu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-05-09,0.97,0.226,0.84,0.919,-11.839,0.02,174.037,0,5,0.0913,4,85,4170578,0,0,0,Happy
Nagarjuna Kondasilpa Pradarsanasala,Ghanatasala|Chorus,/artist/ghanatasala|/artist/chorus,0.0,Telugu,2000-05-09,0.03,0.746,0.73,0.81,-11.17,0.06,150.046,1,6,0.0071,4,47,6795498,0,0,0,Energetic
Mari Antaga,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-05-10,0.32,0.214,0.782,0.115,-9.819,0.0995,174.035,1,1,0.1,4,37,11260248,0,0,0,Energetic
Devudane Vaadunnada,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-05-10,0.44,0.454,0.29,0.497,-3.071,0.079,150.022,0,7,0.04,4,41,7262443,0,0,0,Sad
Ayyayo Chetilo Dabbulu,N. Suryaprakash|N.S. Prakash Rao|K. Muralidhar,/artist/n-suryaprakash-1|/artist/ns-prakash-rao|/artist/k-muralidhar-3,0.0,Telugu,2000-05-11,0.01,0.71,0.367,0.92,-7.267,0.0349,150.052,1,11,0.0732,4,89,3947066,0,0,0,Sad
Ne Nuthu Kungamam (Patras),P. Susheela,/artist/p-suseela-2,0.0,Telugu,2000-05-12,0.56,0.69,0.323,0.262,-13.178,0.04,145.012,0,11,0.034,4,40,1354897,0,0,0,Sad
Ka Ka Ki Ki,Madhava Peddi,/artist/madhava-peddi-1,0.0,Telugu,2000-06-04,0.48,0.79,0.327,0.218,-8.665,0.069,149.898,0,6,0.052,4,38,426796,0,0,0,Sad
Mayadari Sachchinollu,Ramesh|S. P. Balasubrahmanyam,/artist/ramesh|/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-06-05,0.26,0.66,0.792,0.288,-7.412,0.07,173.908,0,7,0.059,4,73,8769764,0,0,0,Happy
Neelo Nenai,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-06-06,0.59,0.38,0.802,0.771,-3.305,0.033,174.073,0,7,0.087,4,50,1436143,0,0,0,Energetic
Mangalam,Ghanatasala|P. Susheela|P Leela|Vaidehi|A.P. Komala|Mallik|Madhavapeddi Satyam,/artist/ghanatasala|/artist/p-suseela-2|/artist/p-leela|/artist/vaidehi|/artist/ap-komala|/artist/mallik|/artist/madhavapeddi-satyam,0.0,Telugu,2000-06-07,0.71,0.47,0.833,0.226,-5.106,0.04,173.004,1,1,0.1,4,86,3458803,0,0,0,Happy
Ramudu Rajaina,S. P. Balasubrahmanyam|Chorus,/artist/s-p-balasubrahamanyam|/artist/chorus,0.0,Telugu,2000-06-08,0.72,0.74,0.818,0.282,-8.691,0.0347,173.96,0,5,0.038,4,59,4361100,0,0,0,Happy
Gopalakrishnudamma,B. Vasantha|Vijayalakshmi Sharma,/artist/b-vasantha-1|/artist/vijayalakshmi-sharma,0.0,Telugu,2000-06-09,0.16,0.35,0.76,0.986,-2.608,0.0802,171.969,0,0,0.0172,4,40,7105793,0,0,0,Energetic
Siggu Siggu,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-07-02,0.04,0.255,0.836,0.726,-13.065,0.0555,174.998,0,2,0.096,4,64,5031444,0,0,0,Happy
Thapamu Phalinchina,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2000-07-04,0.89,0.39,0.016,0.933,-7.41,0.034,146.928,0,11,0.049,4,85,2913899,0,0,0,Sad
Chik Chik Pullata,K J Yesudas|P. Susheela,/artist/k-j-yesudas|/artist/p-suseela-2,0.0,Telugu,2000-07-07,0.8,0.787,0.167,0.162,-12.031,0.0222,150.078,0,10,0.0795,4,77,6021602,0,0,0,Sad
Andariki Theliyanidhi,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-07-11,0.07,0.31,0.48,0.113,-12.017,0.02,144.961,1,0,0.0926,4,66,662715,0,0,0,Sad
Naa Jeevithamu,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-08-02,0.31,0.197,0.043,0.945,-9.083,0.09,173.999,1,7,0.04,4,52,3312288,0,0,0,Sad
Sama Javara Gamana,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2000-08-03,0.09,0.54,0.731,0.973,-13.427,0.05,150.006,1,11,0.012,4,39,7211388,0,0,0,Happy
Ganganmmo,Party|P.V. Chalapathi Rao,/artist/party|/artist/pv-chalapathi-rao-36,0.0,Telugu,2000-08-04,0.93,0.14,0.821,0.216,-12.116,0.063,149.985,0,11,0.0155,4,99,7771200,0,0,0,Happy
Thoduga Neevunte,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-08-04,0.86,0.91,0.838,0.299,-4.626,0.1,174.986,0,9,0.011,4,68,138883,0,0,0,Energetic
Avesam Raavaali,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2000-08-05,0.7,0.299,0.444,0.851,-5.593,0.05,173.04,0,1,0.06,4,99,1435231,0,0,0,Sad
Thaane Meli Musugu,Mohammed Rafi|P. Susheela,/artist/mohammad-rafi|/artist/p-suseela-2,0.0,Telugu,2000-08-07,0.11,0.82,0.838,0.012,-12.899,0.05,144.979,1,6,0.08,4,25,10475156,0,0,0,Happy
Kattukathalu Cheeppi,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-08-11,0.65,0.93,0.257,0.644,-10.217,0.017,139.982,1,1,0.095,4,53,6164149,0,0,0,Sad
Eedurugaaliki,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2000-09-01,0.57,0.883,0.272,0.479,-2.242,0.08,174.02,0,7,0.06,4,83,8148019,0,0,0,Sad
Kommallo Palapitta,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2000-09-03,0.98,0.407,0.421,0.714,-6.636,0.0802,161.406,1,7,0.06,4,94,3754924,0,0,0,Sad
O Vennelachinnela,Ghanatasala|P Suhseela,/artist/ghanatasala|/artist/p-suhseela,0.0,Telugu,2000-09-03,0.41,0.449,0.196,0.276,-3.105,0.0394,173.97,0,10,0.0368,4,96,1689281,0,0,0,Sad
Yedhalo Tholivalape,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2000-09-04,0.52,0.11,0.735,0.617,-12.199,0.001,150.024,1,2,0.09,4,63,9436554,0,0,0,Sad
Chitikela Metikela,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2000-09-04,0.28,0.694,0.967,0.971,-11.53,0.07,144.941,1,1,0.07,4,56,2669252,0,0,0,Energetic
Kadupaara Kanipenchina,Mano|S. Janaki,/artist/mano|/artist/s-janaki,0.0,Telugu,2000-09-05,0.5,0.84,0.676,0.307,-2.5,0.1,149.865,0,10,0.0761,4,88,10225055,0,0,0,Energetic
Paruvamu Ponge,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-09-06,0.89,0.93,0.916,0.511,-13.742,0.006,150.068,0,6,0.08,4,94,3325660,0,0,0,Happy
Hello Hello Darling,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-09-07,0.84,0.55,0.583,0.527,-7.998,0.042,150.219,1,11,0.0649,4,87,7694316,0,0,0,Happy
Sankara Nada Sareera,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-09-08,0.25,0.74,0.64,0.875,-8.691,0.07,144.714,1,6,0.04,4,83,9484434,0,0,0,Happy
Unnadhile (Male),Ghanatasala,/artist/ghanatasala,0.0,Telugu,2000-09-09,0.09,0.57,0.561,0.223,-11.092,0.091,174.079,0,3,0.069,4,77,6321061,0,0,0,Sad
Maro Prapancham,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2000-09-11,0.65,0.83,0.761,0.616,-9.825,0.08,174.007,1,0,0.05,4,55,7512742,0,0,0,Happy
Naa Madi Ninnu,Mohammed Rafi|S. Janaki,/artist/mohammad-rafi|/artist/s-janaki,0.0,Telugu,2000-09-12,0.95,0.92,0.769,0.374,-13.403,0.0176,144.93,1,5,0.047,4,26,9798135,0,0,0,Happy
Neekai Vechithinayya,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2000-10-03,0.89,0.53,0.261,0.022,-12.091,0.036,150.145,1,8,0.05,4,74,1323736,0,0,0,Sad
Sri Venkatesa Eesaa,M. Balamuralikrishna|P. Susheela|B. Latha,/artist/m-balamuralikrishna-1|/artist/p-suseela-2|/artist/b-latha-3,0.0,Telugu,2000-10-05,0.09,0.94,0.714,0.366,-13.661,0.09,138.064,1,7,0.0616,4,96,8980645,0,0,0,Happy
Andaraani Chandamama,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2000-10-07,0.44,0.877,0.507,0.923,-4.732,0.023,150.052,1,11,0.0154,4,98,3472851,0,0,0,Sad
Korikaley Gurralaithey,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-10-07,0.77,0.031,0.972,0.603,-4.027,0.06,174.026,1,1,0.097,4,25,8095729,0,0,0,Energetic
Priyathamaa Nee Oopire,S.Ramachandhran,/artist/sramachandhran,0.0,Telugu,2000-10-08,0.76,0.5,0.698,0.388,-10.87,0.05,150.092,1,8,0.0541,4,54,8430207,0,0,0,Happy
Mangachap Mangachap,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2000-10-09,0.1,0.997,0.298,0.755,-5.25,0.03,150.071,0,8,0.1,4,84,5151366,0,0,0,Sad
Godari Vennealaa,Mano|P. Susheela,/artist/mano|/artist/p-suseela-2,0.0,Telugu,2000-10-12,0.46,0.13,0.041,0.667,-5.311,0.096,175.045,0,10,0.05,4,77,1047901,0,0,0,Sad
Oh Rathi Manisi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-11-11,0.46,0.137,0.14,0.405,-5.706,0.04,174.029,1,2,0.054,4,76,7705627,0,0,0,Sad
Manuvadina Madana,K. S. Chithra|S. P. Balasubrahmanyam,/artist/chitra|/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-11-12,1.0,0.93,0.133,0.329,-12.707,0.055,144.901,1,0,0.08,4,86,834154,0,0,0,Sad
Gorantha Deepam,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-12-05,0.01,0.56,0.333,0.008,-8.567,0.07,144.996,1,11,0.05,4,82,2344530,0,0,0,Sad
Kannayalanti,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2000-12-06,0.58,0.19,0.778,0.82,-12.702,0.007,149.921,1,2,0.0442,4,71,1312100,0,0,0,Happy
Mabbe Masagesindile,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-12-07,0.22,0.03,0.094,0.967,-8.008,0.1,149.078,1,1,0.0526,4,29,4272630,0,0,0,Sad
Ravi Varmake Andhani,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2000-12-09,0.23,0.048,0.212,0.282,-2.722,0.06,149.701,1,1,0.032,4,68,2270724,0,0,0,Sad
Nede Eenaade,Mohammed Rafi|P Suhseela,/artist/mohammad-rafi|/artist/p-suhseela,0.0,Telugu,2000-12-10,0.83,0.66,0.57,0.826,-6.69,0.019,149.825,0,11,0.0329,4,26,1271619,0,0,0,Sad
Parama Snehamunenchi,V. Ramakrishna,/artist/v-ramakrishna-2,0.0,Telugu,2001-01-02,0.07,0.908,0.093,0.92,-5.089,0.09,174.029,1,1,0.0765,4,50,7586723,0,0,0,Sad
Aratipandu Valachi Pedithe,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2001-01-02,0.81,0.92,0.063,0.59,-8.438,0.02,175.0,1,2,0.0,4,26,4390214,0,0,0,Sad
Sri Venkatesa Dayathe - Slokam,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2001-01-02,0.62,0.035,0.477,0.491,-8.872,0.02,172.015,0,8,0.052,4,34,6226704,0,0,0,Sad
Mooshikavahanam,K. Veermani,/artist/k-veermani-1,0.0,Telugu,2001-01-02,0.83,0.574,0.056,0.55,-13.223,0.05,173.99,0,5,0.0205,4,58,7255485,0,0,0,Sad
Natukottudu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2001-01-02,0.43,0.2,0.929,0.786,-11.356,0.0364,149.985,0,5,0.04,4,65,4994700,0,0,0,Energetic
Nee Kanu Doyini,S. Janaki,/artist/s-janaki,0.0,Telugu,2001-01-03,0.8,0.7,0.51,0.049,-12.855,0.09,150.054,1,6,0.05,4,44,3975000,0,0,0,Sad
Chitram Bhalare,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-01-03,0.93,0.354,0.035,0.155,-12.171,0.08,150.006,0,11,0.0302,4,75,5575050,0,0,0,Sad
Chandamama Paitesindhi,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2001-01-03,0.2,0.486,0.873,0.666,-8.443,0.05,172.043,1,0,0.075,4,51,4160104,0,0,0,Energetic
Chandamama Raave,V. Ramakrishna|P. Susheela,/artist/v-ramakrishna-2|/artist/p-suseela-2,0.0,Telugu,2001-01-04,0.64,0.359,0.521,0.904,-10.701,0.039,154.957,1,1,0.049,4,96,955390,0,0,0,Sad
Nee Madhi Challagaa,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2001-01-04,0.18,0.05,0.378,0.007,-9.166,0.0888,145.036,1,11,0.0045,4,79,7991544,0,0,0,Sad
Theluginti Chilakamma,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-01-05,0.03,0.724,0.613,0.761,-6.57,0.019,144.947,1,1,0.08,4,77,961767,0,0,0,Sad
Aaku Chatu Pinde,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2001-01-06,0.51,0.44,0.369,0.428,-9.848,0.08,145.014,1,11,0.0327,4,40,1827388,0,0,0,Sad
Ye Theega Poovuno,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-01-08,0.03,0.926,0.21,0.647,-4.64,0.02,149.984,1,6,0.077,4,56,5510785,0,0,0,Sad
Sakala Kalyana Bhoosha,Madhavapeddi Satyam,/artist/madhavapeddi-satyam,0.0,Telugu,2001-01-08,0.67,0.14,0.108,0.336,-11.993,0.087,174.962,0,7,0.0367,4,85,8414597,0,0,0,Sad
Hey Krishna,Vani Jairam,/artist/vani-jayaram,0.0,Telugu,2001-01-09,0.84,0.7,0.549,0.126,-2.247,0.053,173.974,0,6,0.0013,4,93,3292490,0,0,0,Sad
Story Dialogues And Songs - Part 1,N. T. Rama Rao|Savitri|Akkineni Nageswara Rao,/artist/n-t-rama-rao-1|/artist/savitri|/artist/akkineni-nageswara-rao,0.0,Telugu,2001-01-09,0.01,0.76,0.693,0.171,-2.979,0.079,145.043,1,6,0.0661,4,34,9369812,0,0,0,Energetic
Chilakamma Chittemma,Not Applicable,/artist/not-applicable,0.0,Telugu,2001-01-10,0.57,0.012,0.198,0.3,-13.876,0.0924,140.949,0,0,0.0349,4,79,9463714,0,0,0,Sad
Hello My Rita,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-01-10,0.42,0.93,0.73,0.906,-4.374,0.01,150.145,1,2,0.083,4,94,10216116,0,0,0,Energetic
Nenoka Sindhu,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2001-01-11,0.42,0.47,0.883,0.951,-4.083,0.056,142.013,1,1,0.0055,4,87,7471147,0,0,0,Energetic
Kommalo Kusindi,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2001-02-01,0.9,0.08,0.237,0.967,-9.689,0.0061,170.018,0,3,0.07,4,27,573174,0,0,0,Sad
Prakrute,Various,/artist/various,0.0,Telugu,2001-02-02,0.79,0.67,0.014,0.561,-13.326,0.06,150.006,1,10,0.07,4,37,10704136,0,0,0,Sad
Ninnu Choosthe,Pithapuram Nageswara Rao|Swarnalatha,/artist/pithapuram-nageswara-rao|/artist/swarnalatha,0.0,Telugu,2001-02-02,0.59,0.27,0.382,0.959,-11.489,0.1,174.023,1,1,0.027,4,78,5809558,0,0,0,Sad
Raaraa Sundaraa,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2001-02-03,0.5,0.37,0.966,0.538,-11.09,0.0954,174.001,0,5,0.07,4,69,3200685,0,0,0,Happy
Vanitha Thanantaka,P Leela|A.P. Komala,/artist/p-leela|/artist/ap-komala,0.0,Telugu,2001-02-04,0.55,0.668,0.466,0.763,-2.61,0.009,174.005,1,0,0.0515,4,54,10571507,0,0,0,Sad
Padhyams,Ghanatasala|Madhavapeddi Satyam,/artist/ghanatasala|/artist/madhavapeddi-satyam,0.0,Telugu,2001-02-04,0.95,0.589,0.544,0.995,-12.348,0.0813,150.035,0,6,0.0465,4,33,2774841,0,0,0,Sad
Aaku Chaatu Pindhe,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2001-02-06,0.57,0.43,0.315,0.847,-5.617,0.0017,145.007,1,1,0.0792,4,70,7605033,0,0,0,Sad
Kooti Kosam,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-02-06,0.43,0.06,0.123,0.672,-4.099,0.06,139.994,0,9,0.0904,4,61,210608,0,0,0,Sad
Puvvula Nadugu,G. Anand|P. Susheela,/artist/g-anand-1|/artist/p-suseela-2,0.0,Telugu,2001-02-06,0.79,0.34,0.957,0.5,-5.402,0.06,149.996,1,4,0.06,4,34,7953255,0,0,0,Energetic
Khushi Khushigaa,E. Gayathri,/artist/e-gayathri-1,0.0,Telugu,2001-02-07,0.13,0.928,0.813,0.903,-9.878,0.03,173.994,1,5,0.09,4,27,8051021,0,0,0,Sad
Naane Cheluve Kannadiki,L.R. Eswari,/artist/lr-eswari-2,0.0,Telugu,2001-02-07,0.25,0.55,0.935,0.051,-2.701,0.0331,173.997,1,4,0.06,4,81,42434,0,0,0,Energetic
Rajahmundry Chinnadani,Vani Jairam,/artist/vani-jayaram,0.0,Telugu,2001-02-08,0.08,0.802,0.403,0.355,-3.942,0.01,172.015,0,4,0.0526,4,46,5426802,0,0,0,Sad
Jyothi Lakshmi,S. Janaki,/artist/s-janaki,0.0,Telugu,2001-02-08,0.77,0.817,0.538,0.723,-13.379,0.0473,150.023,0,4,0.05,4,25,601230,0,0,0,Sad
Maatha Jaganmatha,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2001-02-08,0.73,0.51,0.603,0.285,-11.746,0.03,145.963,0,6,0.07,4,91,9233749,0,0,0,Happy
Thali Kattu.,K. Muralidhar,/artist/k-muralidhar-6,0.0,Telugu,2001-02-09,0.12,0.488,0.039,0.291,-5.434,0.011,146.926,1,2,0.02,4,95,6418205,0,0,0,Sad
Etula Brothuvo,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-02-10,0.33,0.998,0.729,0.686,-3.664,0.0156,144.988,1,2,0.07,4,33,1255131,0,0,0,Sad
Chillara Rallaku,Ghanatasala|Chittoor V. Nagaiah,/artist/ghanatasala|/artist/chittoor-v-nagaiah-94,0.0,Telugu,2001-02-10,0.59,0.91,0.765,0.735,-8.786,0.0032,174.017,0,7,0.0767,4,97,728527,0,0,0,Happy
Deva Papini,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-02-11,0.92,0.66,0.412,0.7,-12.653,0.0087,159.837,0,1,0.1,4,68,1088591,0,0,0,Sad
Pattali Araka,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-02-11,0.06,0.85,0.827,0.826,-6.316,0.098,173.972,0,10,0.059,4,58,10400196,0,0,0,Energetic
Emblem Music Brahmalokam - Instrumental,Emani Sankara Sastry,/artist/emani-sankara-sastry,0.0,Telugu,2001-02-11,0.26,0.719,0.711,0.818,-12.56,0.0659,155.112,1,1,0.06,4,85,1262672,0,0,0,Happy
Paruvama,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2001-02-12,0.76,0.07,0.386,0.133,-11.658,0.0913,150.077,0,5,0.068,4,73,6186679,0,0,0,Sad
