song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Yehi Woh Jaga Hai Yehi Woh Fazayen,Asha Bhosle,/artist/asha-bhosle-1,0.0,Old,2000-03-09,0.99,0.519,0.479,0.233,-13.739,0.0155,129.016,1.0,0.0,0.056,4.0,59.0,767949.0,0,0,0,Sad
Ankhiyon Ke Jharokhon Se (Part 1),Hemlata,/artist/hemlata,0.0,Old,2000-03-12,0.83,0.99,0.772,0.161,-4.75,0.0151,126.016,1.0,1.0,0.0527,4.0,75.0,6561036.0,0,0,0,Happy
Kisi Raah Men Kisi Mod Par,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,0.0,Old,2000-03-12,0.59,0.205,0.625,0.197,-12.209,0.039,123.986,0.0,5.0,0.02,4.0,93.0,1424808.0,0,0,0,Happy
Na Koi Umang Hai - Revival - Film - Kati Patang,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2000-04-05,0.53,0.735,0.33,0.681,-12.864,0.02,129.005,1.0,1.0,0.018,4.0,46.0,2229297.0,0,0,0,Sad
Jeevan Ke Din,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2000-04-08,0.27,0.35,0.107,0.487,-6.671,0.06,126.004,0.0,11.0,0.072,4.0,56.0,6613215.0,0,0,0,Sad
Oaa Oaa,Amit Kumar|Udit Narayan|Jolly Mukherjee,/artist/amit-kumar|/artist/udit-narayan|/artist/jolly-mukherjee-1,0.0,Old,2000-04-09,0.27,0.58,0.896,0.619,-12.377,0.04,123.992,1.0,7.0,0.0418,4.0,34.0,10083429.0,0,0,0,Energetic
Zindagi Milke Bitayenge,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2000-04-11,0.52,0.31,0.277,0.421,-11.325,0.0,126.015,0.0,10.0,0.0658,4.0,35.0,1459793.0,0,0,0,Sad
Teri Bindiya Re - Dialogue,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,0.0,Old,2000-05-08,0.7,0.67,0.54,0.737,-12.717,0.0434,125.001,0.0,11.0,0.06,4.0,55.0,542993.0,0,0,0,Happy
Karvaten Badalte Rahe,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Old,2000-05-08,0.61,0.456,0.777,0.112,-9.704,0.0904,124.989,1.0,2.0,0.02,4.0,69.0,980417.0,0,0,0,Happy
Dard-E-Dil Dard-E-Jigar,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2000-05-10,0.21,0.22,0.098,0.524,-8.42,0.1,128.005,0.0,11.0,0.08,4.0,26.0,2893798.0,0,0,0,Sad
Bekhabar Bewafa,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Old,2000-06-01,0.51,0.87,0.975,0.384,-2.881,0.08,130.004,0.0,9.0,0.065,4.0,27.0,7890455.0,0,0,0,Energetic
Mannu Bhai Motor Chali Pum Pum,Asrani|Kishore Kumar,/artist/asrani|/artist/kishore-kumar,0.0,Old,2000-06-03,0.7,0.31,0.026,0.073,-11.51,0.01,122.98,1.0,1.0,0.07,4.0,47.0,7269041.0,0,0,0,Sad
Chupke Se Dil Dede,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Old,2000-06-04,0.39,0.23,0.299,0.299,-4.497,0.009,126.015,0.0,6.0,0.07,4.0,79.0,6710545.0,0,0,0,Sad
Main Sharabi Nahin,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,0.0,Old,2000-06-10,0.26,0.73,0.449,0.845,-7.562,0.02,125.006,0.0,4.0,0.001,4.0,80.0,9572760.0,0,0,0,Sad
Naseeb Mein Jiske Jo Likha Tha,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2000-06-10,0.9,0.95,0.686,0.775,-8.947,0.052,124.001,1.0,7.0,0.017,4.0,48.0,7228498.0,0,0,0,Happy
Mujhe Tum Yaad Karna,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Old,2000-07-06,0.61,0.918,0.68,0.812,-10.873,0.0742,123.027,0.0,10.0,0.0444,4.0,28.0,11301149.0,0,0,0,Happy
Maine Tujhe Manga,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,0.0,Old,2000-07-07,0.36,0.6,0.173,0.192,-5.413,0.0682,124.985,0.0,4.0,0.09,4.0,65.0,5080622.0,0,0,0,Sad
Yeh Lal Rang Kab Mujhe Chhodega,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2000-07-10,0.45,0.11,0.397,0.287,-13.221,0.089,128.966,1.0,7.0,0.05,4.0,88.0,4162088.0,0,0,0,Sad
Barsaat Bhi Aakar,Abhijeet Bhattacharya,/artist/abhijeet-1,0.0,Old,2000-07-11,0.41,0.41,0.749,0.837,-3.018,0.08,125.019,1.0,2.0,0.0784,4.0,26.0,1219190.0,0,0,0,Energetic
Chand Mera Dil Chandni Ho Tum - Medley,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2000-08-03,0.69,0.88,0.213,0.386,-2.996,0.0872,124.995,1.0,11.0,0.049,4.0,68.0,4030021.0,0,0,0,Sad
Prem Rog Part 1,Various,/artist/various,0.0,Old,2000-08-03,0.99,0.05,0.374,0.754,-7.118,0.05,124.004,0.0,4.0,0.05,4.0,88.0,8984084.0,0,0,0,Sad
Mujhe Naulakha Mangawa De Re,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,0.0,Old,2000-08-07,0.25,0.02,0.779,0.977,-3.596,0.07,123.996,0.0,1.0,0.0672,4.0,83.0,8855092.0,0,0,0,Energetic
Dil Tera Hai Main Bhi Teri Hoon,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Old,2000-08-09,0.0,0.52,0.5,0.269,-4.095,0.0396,125.009,1.0,0.0,0.074,4.0,83.0,8560697.0,0,0,0,Sad
Lamha Lamha,Abhijeet Bhattacharya,/artist/abhijeet-1,0.0,Old,2000-08-11,0.74,0.188,0.137,0.777,-12.356,0.09,126.996,0.0,10.0,0.045,4.0,66.0,5500576.0,0,0,0,Sad
Tu Mere Sapnon Ki Rani Banegi,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2000-09-02,0.28,0.93,0.792,0.253,-6.791,0.034,125.018,0.0,10.0,0.008,4.0,39.0,8285001.0,0,0,0,Energetic
Dil Deewana,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Old,2000-09-02,0.87,0.438,0.276,0.3,-2.333,0.07,126.998,1.0,11.0,0.0088,4.0,53.0,4192970.0,0,0,0,Sad
Ghar Aaja Ghir Aaye Badra,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2000-09-03,0.35,0.476,0.161,0.207,-2.398,0.06,126.992,0.0,0.0,0.08,4.0,94.0,2438625.0,0,0,0,Sad
Do Sitaron Ka Zameen Par,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,0.0,Old,2000-09-05,0.86,0.619,0.991,0.003,-11.83,0.023,132.014,1.0,0.0,0.06,4.0,51.0,9362180.0,0,0,0,Energetic
Ek Din Tum Bahut Bade Banoge,Hemlata|Shailender Singh,/artist/hemlata|/artist/shailender-singh,0.0,Old,2000-10-03,0.89,0.01,0.944,0.232,-8.733,0.061,128.923,1.0,7.0,0.1,4.0,73.0,5812762.0,0,0,0,Happy
Door Rah Kar Na Karo Baat,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2000-10-05,0.34,0.818,0.647,0.862,-6.037,0.043,124.006,0.0,11.0,0.02,4.0,84.0,2180431.0,0,0,0,Happy
Tum Roothi Raho,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,0.0,Old,2000-10-06,0.31,0.154,0.826,0.121,-2.775,0.056,125.001,1.0,10.0,0.047,4.0,38.0,2143411.0,0,0,0,Energetic
Tune O Rangeele,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2000-10-09,0.14,0.614,0.178,0.547,-12.985,0.07,124.973,0.0,1.0,0.099,4.0,25.0,3185913.0,0,0,0,Sad
Hoke Mayus Tere Dar Se,Ambar Kumar|Aziz Naazan|Mohammed Rafi|Shankar Shambhu,/artist/ambar-kumar|/artist/aziz-naazan|/artist/mohammad-rafi|/artist/shankar-shambhu,0.0,Old,2000-11-06,0.84,0.3,0.917,0.619,-11.128,0.07,126.023,1.0,6.0,0.0595,4.0,83.0,10408081.0,0,0,0,Happy
Zindagi Ka Naam Dosti-Sad,Nitin Mukesh,/artist/nitin-mukesh,0.0,Old,2000-11-07,0.09,0.746,0.98,0.191,-13.353,0.0424,130.002,0.0,4.0,0.04,4.0,35.0,8735010.0,0,0,0,Happy
Jaoon To Kahan Jaoon,Asha Bhosle,/artist/asha-bhosle-1,0.0,Old,2000-11-12,0.33,0.862,0.83,0.741,-9.223,0.001,129.997,1.0,7.0,0.0845,4.0,42.0,241976.0,0,0,0,Sad
Disco Station,Asha Bhosle,/artist/asha-bhosle-1,0.0,Old,2000-12-04,0.9,0.557,0.285,0.039,-10.596,0.0975,125.978,1.0,6.0,0.006,4.0,92.0,1288431.0,0,0,0,Sad
Musafir Hoon Yaron,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2000-12-05,0.55,0.57,0.081,0.534,-9.237,0.02,124.009,1.0,5.0,0.023,4.0,81.0,7359717.0,0,0,0,Sad
Mann Ki Lagan,Rahat Fateh Ali Khan,/artist/rahat-fateh-ali-khan,0.0,Old,2000-12-12,0.39,0.21,0.389,0.459,-11.141,0.007,124.998,1.0,4.0,0.071,4.0,72.0,6562241.0,0,0,0,Sad
Abhi To Hath Mein Jaam Hai,Manna Dey,/artist/manna-dey,0.0,Old,2001-01-01,0.82,0.41,0.022,0.98,-10.709,0.0718,129.998,0.0,9.0,0.0491,4.0,54.0,3938857.0,0,0,0,Sad
Wada Na Tod,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2001-01-01,0.31,0.4,0.538,0.146,-7.278,0.0624,128.0,0.0,6.0,0.0224,4.0,61.0,2871950.0,0,0,0,Sad
Beeti Na Bitai Raina,Bhupinder Singh|Lata Mangeshkar,/artist/bhupinder-singh|/artist/lata-mangeshkar,0.0,Old,2001-01-02,0.3,0.412,0.069,0.645,-2.445,0.01,125.0,0.0,11.0,0.0244,4.0,35.0,8801592.0,0,0,0,Sad
Beshak Mandir,Narendra Chanchal,/artist/narender-chanchal,0.0,Old,2001-01-06,0.1,0.75,0.405,0.987,-11.078,0.09,133.0,1.0,11.0,0.089,4.0,52.0,7046192.0,0,0,0,Sad
Hawa Dheere Se Aana,Geeta Dutt,/artist/geeta-dutt,0.0,Old,2001-01-08,0.31,0.66,0.921,0.959,-8.872,0.0777,127.997,0.0,2.0,0.07,4.0,89.0,4054328.0,0,0,0,Happy
Jiske Liye Sabko Chhoda,Mohammed Rafi|Sulakshana Pandit,/artist/mohammad-rafi|/artist/sulakshana-pandit,0.0,Old,2001-01-10,0.16,0.78,0.496,0.605,-11.094,0.08,124.999,1.0,2.0,0.001,4.0,84.0,7957970.0,0,0,0,Happy
Dil Mein Tujhe Bithakar,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2001-01-11,0.48,0.528,0.773,0.551,-8.736,0.0353,123.992,0.0,6.0,0.083,4.0,62.0,9111302.0,0,0,0,Energetic
Tumse Achha Kaun Hai,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2001-02-01,0.61,0.43,0.385,0.618,-4.922,0.0325,125.0,1.0,0.0,0.063,4.0,58.0,42634.0,0,0,0,Sad
Teri Hai Zameen Tera Aasman,Padmini Kolhapure|Sushma Shrestha,/artist/padmini-kolhapure|/artist/sushma-shrestha,0.0,Old,2001-02-03,0.08,0.08,0.648,0.029,-5.144,0.041,127.006,0.0,9.0,0.053,4.0,60.0,455388.0,0,0,0,Energetic
Ya Habibi,Adnan Sami|Shaan|Shabbir Kumar|Sunidhi Chauhan,/artist/adnan-sami|/artist/shaan|/artist/shabbir-kumar|/artist/sunidhi-chauhan,0.0,Old,2001-02-04,0.47,0.02,0.724,0.352,-11.905,0.0496,127.989,0.0,11.0,0.0705,4.0,87.0,11176484.0,0,0,0,Happy
Chand Churake Laya Hoon,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Old,2001-02-05,0.34,0.37,0.731,0.425,-13.685,0.04,126.006,1.0,11.0,0.0932,4.0,26.0,1720953.0,0,0,0,Sad
Nain Tumhare Mazedar,Asha Bhosle|Mukesh,/artist/asha-bhosle-1|/artist/mukesh,0.0,Old,2001-02-06,0.4,0.68,0.335,0.957,-4.373,0.06,127.401,0.0,11.0,0.03,4.0,98.0,6545044.0,0,0,0,Sad
Dil Ka Soona Saaz,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2001-02-07,0.97,0.839,0.713,0.114,-7.526,0.051,127.995,0.0,10.0,0.0877,4.0,73.0,6621083.0,0,0,0,Happy
Ek Tha Gul Aur Ek Thi Bulbul,Mohammed Rafi|Nanda,/artist/mohammad-rafi|/artist/nanda,0.0,Old,2001-02-08,0.11,0.8,0.863,0.392,-4.346,0.0724,129.999,0.0,5.0,0.0419,4.0,49.0,8216897.0,0,0,0,Energetic
In Ankhon Ki Masti,Asha Bhosle,/artist/asha-bhosle-1,0.0,Old,2001-02-11,0.05,0.994,0.297,0.395,-10.537,0.0907,125.994,1.0,7.0,0.0327,4.0,74.0,10271059.0,0,0,0,Sad
Main Teri Mohabbat Mein (Part-i),Mohammad Aziz|Sadhana Sargam,/artist/mohammad-aziz|/artist/sadhana-sargam-1,0.0,Old,2001-03-01,0.49,0.476,0.599,0.766,-6.622,0.051,123.996,1.0,9.0,0.0502,4.0,86.0,2251057.0,0,0,0,Energetic
Aapke Anurodh Pe,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-03-01,0.77,0.23,0.435,0.817,-8.544,0.0126,124.016,0.0,6.0,0.0008,4.0,76.0,7926402.0,0,0,0,Sad
Aaj Bichhde Hain,Bhupinder Singh,/artist/bhupinder-singh,0.0,Old,2001-03-08,0.98,0.987,0.449,0.35,-3.581,0.006,124.99,0.0,3.0,0.086,4.0,26.0,9368706.0,0,0,0,Sad
Ankhon Mein Kajal Hai,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Old,2001-03-09,0.4,0.3,0.015,0.616,-9.023,0.065,126.016,1.0,1.0,0.061,4.0,65.0,1249207.0,0,0,0,Sad
Khafa Hoon Khafa Hoon,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-03-09,0.51,0.293,0.954,0.034,-13.702,0.097,126.05,0.0,4.0,0.0196,4.0,33.0,7438236.0,0,0,0,Happy
Do Lafzon Ki Hai Dil Ki Kahani (Female),Asha Bhosle,/artist/asha-bhosle-1,0.0,Old,2001-03-11,1.0,0.065,0.383,0.263,-11.157,0.015,124.99,0.0,9.0,0.003,4.0,56.0,283895.0,0,0,0,Sad
Khwab Bankar Koi Aayega,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2001-03-11,0.84,0.75,0.012,0.71,-9.971,0.0641,128.01,1.0,6.0,0.046,4.0,43.0,8282123.0,0,0,0,Sad
Nanha Munna Rahi Hoon,Shanti Mathur,/artist/shanti-mathur,0.0,Old,2001-03-12,0.14,0.57,0.474,0.753,-10.199,0.055,125.022,1.0,7.0,0.032,4.0,80.0,9866840.0,0,0,0,Sad
Bahut Pahele Se Un Qadmon Ki Aahat Jaan Lete Hain,Jagjit Singh|Chitra Singh,/artist/jagjeet-singh-1|/artist/chitra-singh,0.0,Old,2001-04-01,0.38,0.766,0.741,0.442,-5.061,0.038,132.001,0.0,8.0,0.0688,4.0,80.0,7255488.0,0,0,0,Energetic
O Mere Shahe Khuban,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2001-04-02,0.64,0.328,0.487,0.921,-10.449,0.01,128.007,1.0,9.0,0.04,4.0,40.0,11131659.0,0,0,0,Sad
Mujhse Bhala Yeh Kajal,Mohammed Rafi|Lata Mangeshkar,/artist/mohammad-rafi|/artist/lata-mangeshkar,0.0,Old,2001-04-03,0.35,0.87,0.054,0.58,-13.515,0.0188,123.991,1.0,1.0,0.0122,4.0,78.0,6883032.0,0,0,0,Sad
Daagh Na Lag Jaye,Asha Bhosle|Mukesh,/artist/asha-bhosle-1|/artist/mukesh,0.0,Old,2001-04-04,0.93,0.19,0.179,0.707,-2.331,0.02,127.993,1.0,9.0,0.0691,4.0,88.0,7526548.0,0,0,0,Sad
Yeh Jo Halka Halka,Kishore Kumar|Anuradha Paudwal,/artist/kishore-kumar|/artist/anuradha-paudwal-2,0.0,Old,2001-04-06,0.25,0.389,0.212,0.983,-4.974,0.1,128.003,1.0,4.0,0.0226,4.0,42.0,9240641.0,0,0,0,Sad
Mehbooba Mehbooba,R. D. Burman,/artist/r-d-burman,0.0,Old,2001-04-07,0.34,0.01,0.979,0.83,-2.452,0.03,125.012,1.0,2.0,0.09,4.0,48.0,11107512.0,0,0,0,Energetic
Yeh Jo Mohabbat Hai,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-04-07,0.32,0.127,0.193,0.484,-11.287,0.041,129.97,1.0,6.0,0.062,4.0,98.0,10178250.0,0,0,0,Sad
O Mere Dil Ke Chain,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-04-07,0.06,0.913,0.806,0.839,-7.87,0.06,124.003,1.0,7.0,0.06,4.0,85.0,6962971.0,0,0,0,Happy
O Sathi Chal,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,0.0,Old,2001-04-08,0.86,0.47,0.327,0.147,-8.383,0.01,124.048,1.0,7.0,0.0485,4.0,57.0,8513845.0,0,0,0,Sad
Diwana Leke Aaya Hai,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-04-09,0.29,0.728,0.306,0.687,-6.832,0.06,130.01,0.0,11.0,0.059,4.0,26.0,2459260.0,0,0,0,Sad
Kisi Meherban Ne Aake,Asha Bhosle|Kumar Sanu,/artist/asha-bhosle-1|/artist/kumar-sanu,0.0,Old,2001-04-10,0.62,0.629,0.287,0.178,-7.623,0.097,127.993,0.0,11.0,0.01,4.0,95.0,6840154.0,0,0,0,Sad
Saiyan Be-Imaan,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2001-04-10,0.35,0.083,0.354,0.552,-12.869,0.1,124.961,0.0,10.0,0.02,4.0,52.0,8578595.0,0,0,0,Sad
Tum Yaad Na Aaya Karo - Ii And Iii,Lata Mangeshkar|Shabbir Kumar,/artist/lata-mangeshkar|/artist/shabbir-kumar,0.0,Old,2001-04-10,0.09,0.21,0.1,0.072,-5.582,0.03,122.008,1.0,1.0,0.0569,4.0,84.0,6723233.0,0,0,0,Sad
Tujhe Jeevan Ki Dor Se,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,0.0,Old,2001-04-11,0.01,0.127,0.319,0.606,-6.685,0.06,125.0,0.0,6.0,0.07,4.0,33.0,4303724.0,0,0,0,Sad
Koi Sone Ke Dilwala,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2001-05-02,0.17,0.258,0.702,0.251,-10.734,0.0409,124.027,1.0,9.0,0.01,4.0,29.0,7717899.0,0,0,0,Sad
Dilbar Dil Se Pyare,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2001-05-02,0.91,0.51,0.505,0.662,-3.752,0.09,123.009,1.0,7.0,0.03,4.0,43.0,4528080.0,0,0,0,Sad
Yamma Yamma,Mohammed Rafi|R. D. Burman,/artist/mohammad-rafi|/artist/r-d-burman,0.0,Old,2001-05-03,0.33,0.67,0.711,0.924,-7.345,0.0,128.007,0.0,10.0,0.0989,4.0,61.0,4424237.0,0,0,0,Happy
Mard Tangewala,Mohammad Aziz,/artist/mohammad-aziz,0.0,Old,2001-05-04,0.3,0.58,0.706,0.65,-2.192,0.079,134.994,1.0,2.0,0.06,4.0,82.0,4967936.0,0,0,0,Energetic
Mera Pyar Shalimar,Asha Bhosle,/artist/asha-bhosle-1,0.0,Old,2001-05-05,0.24,0.182,0.076,0.933,-10.38,0.0823,130.008,0.0,9.0,0.09,4.0,58.0,11309189.0,0,0,0,Sad
Aaye Tum Yaad Mujhe,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-05-06,0.88,0.25,0.127,0.277,-4.354,0.0431,126.991,0.0,10.0,0.021,4.0,44.0,8367568.0,0,0,0,Sad
Duniya Mein Logon Ko,Asha Bhosle|R. D. Burman,/artist/asha-bhosle-1|/artist/r-d-burman,0.0,Old,2001-05-09,0.2,0.397,0.121,0.323,-6.698,0.072,123.003,0.0,10.0,0.0262,4.0,27.0,707150.0,0,0,0,Sad
Kitne Sapne Kitne Arman,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-05-09,0.35,0.17,0.575,0.236,-10.173,0.029,124.008,0.0,9.0,0.0835,4.0,28.0,10166600.0,0,0,0,Sad
I Am A Disco Dancer,Vijay Benedict,/artist/vijay-benedict,0.0,Old,2001-06-01,0.82,0.433,0.519,0.056,-3.12,0.098,129.042,1.0,2.0,0.018,4.0,77.0,7432042.0,0,0,0,Energetic
Jawani O Diwani Tu Zindabad,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-06-02,0.37,0.939,0.841,0.039,-7.916,0.084,126.011,1.0,1.0,0.08,4.0,70.0,7371332.0,0,0,0,Energetic
O Mere Raja,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,0.0,Old,2001-06-02,0.57,0.76,0.724,0.843,-11.358,0.08,126.023,1.0,9.0,0.02,4.0,25.0,2647179.0,0,0,0,Happy
Do Ghoont Mujhe Bhi Pila De,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2001-06-02,0.78,0.28,0.675,0.434,-9.695,0.0582,125.007,1.0,9.0,0.024,4.0,46.0,2689581.0,0,0,0,Happy
Is Rang Badalti Duniya Mein,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2001-06-03,0.65,0.76,0.908,0.232,-6.139,0.1,126.003,1.0,7.0,0.08,4.0,98.0,7973100.0,0,0,0,Energetic
O Saathi Re (Female),Asha Bhosle,/artist/asha-bhosle-1,0.0,Old,2001-06-06,0.04,0.238,0.398,0.73,-7.451,0.041,124.999,1.0,11.0,0.0271,4.0,78.0,5534183.0,0,0,0,Sad
Kaho Naa Pyar Hai (Happy),Udit Narayan|Alka Yagnik,/artist/udit-narayan|/artist/alka-yagnik,0.0,Old,2001-06-06,0.62,0.5,0.933,0.886,-2.583,0.098,134.994,0.0,11.0,0.06,4.0,66.0,6056579.0,0,0,0,Energetic
Ho Pardesia,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,0.0,Old,2001-06-07,0.3,0.02,0.393,0.678,-3.968,0.0321,126.007,0.0,10.0,0.01,4.0,66.0,5350032.0,0,0,0,Sad
Pal Do Pal Ka Saath Humara,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,0.0,Old,2001-06-08,0.69,0.21,0.057,0.168,-10.66,0.065,126.047,1.0,2.0,0.04,4.0,86.0,9860539.0,0,0,0,Sad
Mere Dil Mein Aaj Kya Hai,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-06-09,0.96,0.38,0.35,0.573,-7.007,0.0313,123.987,1.0,0.0,0.054,4.0,31.0,1871298.0,0,0,0,Sad
Mere Naina Sawan Bhadon,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-06-12,0.47,0.928,0.6,0.898,-6.399,0.015,125.028,0.0,4.0,0.003,4.0,79.0,3482617.0,0,0,0,Happy
Rangeela Re,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Old,2001-06-12,0.99,0.701,0.323,0.307,-12.441,0.0605,126.002,1.0,7.0,0.02,4.0,61.0,1364616.0,0,0,0,Sad
Hum Aur Tum The Saathi,Kishore Kumar,/artist/kishore-kumar,0.0,Old,2001-07-01,0.77,0.51,0.145,0.985,-11.417,0.03,124.036,0.0,0.0,0.0528,4.0,51.0,6295167.0,0,0,0,Sad
Lamhe (DJ Mix),Atif Aslam,/artist/atif-aslam,0.0,Old,2001-07-02,0.12,0.499,0.919,0.651,-6.624,0.0098,129.003,1.0,1.0,0.082,4.0,39.0,8519947.0,0,0,0,Energetic
Chheda Mera Dil Ne Tarana,Mohammed Rafi,/artist/mohammad-rafi,0.0,Old,2001-07-03,0.47,0.423,0.499,0.732,-12.355,0.1,126.987,0.0,4.0,0.0,4.0,28.0,658011.0,0,0,0,Sad
