song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Sree Krishna Janisidha,Vani Jairam,/artist/vani-jayaram,0.0,Kannada,2000-04-02,0.64,0.185,0.403,0.474,-10.566,0.05,109.975,1,7,0.05,4,44,11034844,0,0,0,Sad
Rasika Rasika Balu Mellane,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2000-04-06,0.68,0.94,0.594,0.918,-10.55,0.03,139.019,1,1,0.051,4,47,8262309,0,0,0,Sad
Mayooradhi Roodham,M.S. Sheela,/artist/ms-sheela,0.0,Kannada,2000-04-06,0.91,0.56,0.652,0.25,-12.895,0.0064,152.744,0,3,0.061,4,46,2591848,0,0,0,Sad
Kaanada Devaru (Female),S. Janaki|B.K. Sumitra,/artist/s-janaki|/artist/bk-sumitra-2,0.0,Kannada,2000-04-06,0.97,0.04,0.136,0.6,-12.703,0.042,139.983,0,1,0.03,4,82,6559642,0,0,0,Sad
Naa Mechchida Huduganige,S. Janaki,/artist/s-janaki,0.0,Kannada,2000-04-06,0.49,0.54,0.725,0.5,-11.778,0.06,198.108,1,11,0.0766,4,34,847249,0,0,0,Happy
Kannu Nooru Saaladu,Kadri Gopalnath,/artist/kadri-gopalnath,0.0,Kannada,2000-04-07,0.86,0.85,0.864,0.4,-8.063,0.044,120.229,1,2,0.041,4,45,4135322,0,0,0,Happy
Naa Ninna Mareyalaare,S. Janaki|Dr. Rajkumar,/artist/s-janaki|/artist/dr-rajkumar-1,0.0,Kannada,2000-04-11,0.34,0.24,0.317,0.3,-13.037,0.05,199.99,1,8,0.07,4,91,9837543,0,0,0,Sad
Ee Vilaasi,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2000-05-02,0.99,0.549,0.496,0.471,-6.45,0.08,173.975,1,1,0.087,4,44,6225813,0,0,0,Sad
Baa Thande Nammappane,Narasimha Naik|B.R.Chaya|Kusuma,/artist/narasimha-naik|/artist/brchaya|/artist/kusuma,0.0,Kannada,2000-05-03,0.38,0.728,0.443,0.015,-12.477,0.09,143.928,1,6,0.0537,4,29,6517992,0,0,0,Sad
Ondhe Maradha,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2000-05-04,0.79,0.95,0.162,0.8,-4.722,0.057,160.028,0,8,0.0853,4,51,1989473,0,0,0,Sad
If You Come Today,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2000-05-04,0.65,0.707,0.143,0.524,-11.028,0.008,154.901,1,7,0.049,4,61,6151825,0,0,0,Sad
Nambidhe Ninna Naada Devatheye (Male),M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Kannada,2000-05-05,0.32,0.602,0.674,0.618,-2.746,0.0055,169.65,0,10,0.1,4,53,425482,0,0,0,Energetic
Naguva Nayana,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2000-05-05,0.05,0.951,0.776,0.784,-7.994,0.01,149.968,0,4,0.072,4,81,758658,0,0,0,Happy
Alli Nodu Illi Nodu,Sangeetha & Shylaja,/artist/sangeetha-shylaja,0.0,Kannada,2000-05-07,0.65,0.85,0.226,0.193,-9.359,0.0605,125.033,1,10,0.0653,4,84,11006268,0,0,0,Sad
O Nama Bharada,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2000-05-12,0.5,0.771,0.099,0.061,-5.646,0.08,204.058,0,9,0.012,4,66,6684968,0,0,0,Sad
Muraliya Nudiside,B.R.Chaya,/artist/brchaya,0.0,Kannada,2000-05-12,0.44,0.255,0.973,0.354,-6.537,0.094,175.248,1,7,0.004,4,43,7078690,0,0,0,Energetic
Olidhiha Mangala,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Kannada,2000-06-04,0.01,0.01,0.678,0.4,-11.878,0.049,119.753,1,8,0.05,4,48,10056344,0,0,0,Sad
O Mavana Magale Idhe Nota,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Kannada,2000-06-04,0.51,0.731,0.529,0.36,-11.453,0.0323,140.021,1,8,0.0378,4,40,6315431,0,0,0,Sad
Kabbina Billanu,Sulamangalam R Rajalakshmi,/artist/sulamangalam-r-rajalakshmi,0.0,Kannada,2000-06-04,0.13,0.242,0.769,0.926,-10.068,0.075,129.084,0,10,0.0,4,37,4372616,0,0,0,Happy
Hanumana Praana,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2000-06-05,0.18,0.22,0.116,0.6,-6.833,0.09,209.972,1,1,0.06,4,41,1767033,0,0,0,Sad
Naane Raaja Yee Voorige,Sowmitri|L.R. Anjali,/artist/sowmitri|/artist/lr-anjali,0.0,Kannada,2000-06-05,0.33,0.86,0.993,0.1,-11.897,0.03,144.939,1,1,0.08,4,39,10084655,0,0,0,Energetic
Thumbu Yavvana,Jikki,/artist/jikki,0.0,Kannada,2000-06-06,0.36,0.17,0.796,0.7,-11.722,0.0859,165.08,1,2,0.017,4,75,10925157,0,0,0,Happy
Butti Thagonda,Balappa Hukkeri,/artist/balappa-hukkeri,0.0,Kannada,2000-06-08,0.09,0.51,0.61,0.5,-2.323,0.099,170.077,0,1,0.09,4,36,9494537,0,0,0,Energetic
Nammoore Chenda Nammavare Andha,Nagendrappa,/artist/nagendrappa,0.0,Kannada,2000-06-09,0.77,0.89,0.002,0.38,-13.936,0.051,156.124,1,2,0.06,4,88,1105437,0,0,0,Sad
Olavina Priyalathe,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2000-06-10,0.88,0.6,0.572,0.2,-3.985,0.0607,164.866,0,8,0.03,4,72,6841175,0,0,0,Sad
Chandramukhi Pranasakhi,S. Janaki|Bangalore Latha,/artist/s-janaki|/artist/bangalore-latha,0.0,Kannada,2000-07-01,0.85,0.148,0.873,0.352,-13.302,0.0413,130.006,0,11,0.0071,4,81,3753529,0,0,0,Happy
Sigadhanna,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2000-07-06,0.26,0.638,0.323,0.831,-3.426,0.0473,184.725,1,1,0.0551,4,28,7061015,0,0,0,Sad
Besuge Besuge,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,0.0,Kannada,2000-07-08,0.68,0.79,0.977,0.1,-12.492,0.0352,134.99,1,11,0.0208,4,49,7573424,0,0,0,Happy
Jhan Jhana,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2000-07-12,0.71,0.82,0.046,0.07,-2.003,0.1,166.787,1,8,0.088,4,63,4916784,0,0,0,Sad
Angaile Aagasa Thoro,S. Janaki|Madhavapeddi Satyam,/artist/s-janaki|/artist/madhavapeddi-satyam,0.0,Kannada,2000-08-04,0.21,0.84,0.833,0.1,-11.15,0.03,204.068,1,0,0.047,4,74,668011,0,0,0,Sad
Preathi Premagale,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,0.0,Kannada,2000-08-08,0.21,0.107,0.365,0.286,-5.78,0.04,130.16,0,5,0.0494,4,93,9183261,0,0,0,Sad
Aagudhellaa Aagali,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2000-08-11,0.81,0.2,0.134,1.0,-5.043,0.04,179.836,1,5,0.0345,4,36,2053022,0,0,0,Sad
Yelliddharo Avaru,Janni,/artist/janni,0.0,Kannada,2000-08-12,0.49,0.67,0.793,0.7,-7.984,0.016,199.772,0,4,0.08,4,57,7816336,0,0,0,Happy
Anthavanalla Inthavanalla,Rajkumar Bharathi,/artist/rajkumar-bharathi,0.0,Kannada,2000-09-01,0.12,0.832,0.117,0.891,-7.238,0.0657,163.268,1,1,0.0605,4,26,3563631,0,0,0,Sad
Ee Shatamaanada,Vani Jairam,/artist/vani-jayaram,0.0,Kannada,2000-09-05,0.26,0.672,0.919,0.693,-11.194,0.045,154.915,1,0,0.0261,4,89,7458273,0,0,0,Energetic
Gangi Ninmele Manasa,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2000-09-06,0.32,0.96,0.122,1.0,-9.523,0.09,167.026,1,0,0.09,4,58,3080927,0,0,0,Sad
Dhundu Malli,Ghanatasala|P Leela,/artist/ghanatasala|/artist/p-leela,0.0,Kannada,2000-09-07,0.72,0.88,0.355,0.5,-10.662,0.09,119.908,0,11,0.09,4,87,3747877,0,0,0,Sad
Naaniruvudu Nimagaagi,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2000-09-08,0.73,0.279,0.799,0.488,-11.057,0.02,169.464,1,2,0.03,4,92,931517,0,0,0,Happy
Kodaginolu Bedaginolu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2000-09-10,0.25,0.774,0.341,0.241,-13.508,0.09,145.985,1,6,0.0679,4,55,909605,0,0,0,Sad
Yaarado Thappige,Vishnu|Geetha,/artist/vishnu|/artist/geetha,0.0,Kannada,2000-10-01,0.24,0.41,0.807,0.8,-10.13,0.067,199.998,0,6,0.0124,4,92,7467701,0,0,0,Happy
Hrudaya Rangoli,S. P. Sailaja,/artist/s-p-sailaja-2,0.0,Kannada,2000-10-03,0.4,0.887,0.31,0.738,-3.054,0.05,188.03,1,11,0.038,4,71,8927299,0,0,0,Sad
Shravana Mangalavaaragalalli,B.K. Sumitra,/artist/bk-sumitra-2,0.0,Kannada,2000-10-05,0.81,0.252,0.465,0.116,-13.7,0.05,174.762,1,11,0.0932,4,29,8616111,0,0,0,Sad
Ondhe Ondhe,Anjali|M.L. Sudhakar,/artist/anjali|/artist/ml-sudhakar-3,0.0,Kannada,2000-10-08,0.1,0.056,0.738,0.366,-8.265,0.016,176.771,1,7,0.009,4,43,3863304,0,0,0,Sad
Saavira Prashneya,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2000-11-01,0.85,0.38,0.658,0.23,-3.483,0.1,170.128,0,1,0.01,4,91,8812343,0,0,0,Energetic
Ee Prema Sangama,Vani Jairam|P.B. Sreenivas,/artist/vani-jayaram|/artist/pb-sreenivas,0.0,Kannada,2000-11-02,0.82,0.118,0.515,0.791,-7.564,0.072,137.934,0,10,0.02,4,37,5406405,0,0,0,Happy
Sweety Nanna,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2000-11-02,0.38,0.97,0.743,0.0,-8.764,0.0658,159.954,1,0,0.04,4,31,5261223,0,0,0,Energetic
Neeninddarenu Hattira,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2000-11-05,0.62,0.102,0.206,0.923,-9.615,0.0384,163.858,1,11,0.0172,4,90,7018891,0,0,0,Sad
Naanu Neenu Ondadamelaey,Manjula Gururaj|S. P. Balasubrahmanyam,/artist/manjula-gururaj|/artist/s-p-balasubrahamanyam,0.0,Kannada,2000-11-05,0.07,0.83,0.772,0.6,-10.06,0.08,124.953,0,1,0.005,4,91,10929473,0,0,0,Energetic
Nade Nade Sariyaagi,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2000-11-05,0.22,0.1,0.704,0.5,-4.968,0.06,121.942,0,0,0.026,4,63,5725621,0,0,0,Energetic
Yellaru Maduvudu,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2000-11-08,0.98,0.867,0.538,0.44,-5.708,0.0442,133.14,1,2,0.0705,4,95,348133,0,0,0,Happy
Sharanadeya,P. Jayachandran,/artist/p-jayachandran-1,0.0,Kannada,2000-11-09,0.03,0.69,0.304,0.55,-10.788,0.073,124.113,1,4,0.08,4,66,10974009,0,0,0,Sad
Mellusiru Savigana,Ghanatasala|P Leela,/artist/ghanatasala|/artist/p-leela,0.0,Kannada,2000-11-09,0.01,0.0,0.317,0.6,-12.258,0.0022,162.023,1,1,0.03,4,35,6818530,0,0,0,Sad
Usire Odala Thoreyuveya,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2000-11-12,0.73,0.319,0.151,0.032,-8.116,0.009,169.926,1,5,0.09,4,94,1139842,0,0,0,Sad
Beso Galiyalli Hariva Nerale,P.B. Sreenivas|Vani Jairam,/artist/pb-sreenivas|/artist/vani-jayaram,0.0,Kannada,2000-12-06,0.61,0.17,0.224,0.1,-5.548,0.042,132.022,1,1,0.08,4,87,5519275,0,0,0,Sad
Naa Thalalarenu,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2000-12-06,0.26,0.4,0.268,0.91,-3.733,0.0632,145.108,1,8,0.04,4,82,10413555,0,0,0,Sad
Yenidhi Grahacharavo,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2000-12-08,0.93,0.442,0.414,0.16,-7.908,0.072,186.534,1,2,0.0133,4,100,8983643,0,0,0,Sad
Kanasonda Kande Kannadamaate,S. Janaki,/artist/s-janaki,0.0,Kannada,2000-12-12,0.38,0.71,0.95,0.8,-5.975,0.02,212.434,0,5,0.032,4,85,4144728,0,0,0,Happy
Minchanthe Bande,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2000-12-12,0.3,0.71,0.161,0.9,-10.942,0.086,205.96,1,8,0.0,4,43,9634168,0,0,0,Sad
Ee Lokavella Neena Iruva (Sad),P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2001-01-01,0.03,0.982,0.26,0.388,-4.247,0.0512,134.999,1,11,0.043,4,88,2364329,0,0,0,Sad
Ellelli Nodali,Dr. Rajkumar|S. Janaki,/artist/dr-rajkumar-1|/artist/s-janaki,0.0,Kannada,2001-01-06,0.37,0.67,0.832,0.7,-7.847,0.006,165.019,1,1,0.094,4,74,1428018,0,0,0,Sad
Bisi Bisi Kajjaya,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2001-01-07,0.71,0.65,0.058,0.2,-2.142,0.0343,198.848,1,9,0.021,4,73,9099137,0,0,0,Sad
Madhumasa,Not Found,/artist/not-found,0.0,Kannada,2001-01-08,0.9,0.74,0.783,0.6,-9.808,0.074,159.969,0,6,0.0702,4,36,9284602,0,0,0,Happy
Aadaddhu Ondu,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2001-01-09,0.94,0.386,0.071,0.478,-13.388,0.01,191.936,1,1,0.0594,4,80,8093086,0,0,0,Sad
Dance Music - Bhaagyavantharu,Rajan Nagendra,/artist/rajan-nagendra-1,0.0,Kannada,2001-01-10,0.8,0.53,0.464,0.3,-6.721,0.0156,199.518,1,0,0.07,4,99,4923845,0,0,0,Sad
Savi Nenapugalu Beku,Vani Jairam,/artist/vani-jayaram,0.0,Kannada,2001-01-11,0.3,0.315,0.036,0.381,-12.025,0.1,139.983,1,9,0.0216,4,82,8118097,0,0,0,Sad
Asathoma Sadgamaya,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2001-01-11,0.44,0.269,0.785,0.592,-3.72,0.0206,130.124,1,7,0.07,4,86,6968447,0,0,0,Energetic
Abbabba Yentha Yuvaka,S. Janaki,/artist/s-janaki,0.0,Kannada,2001-02-01,0.96,0.027,0.653,0.222,-9.101,0.03,114.003,0,9,0.091,4,98,8243104,0,0,0,Happy
Thukar Endha/Entha Karunaanidhiye/Horake Sere Nammu,Various Artist,/artist/various-artist,0.0,Kannada,2001-02-02,0.95,0.373,0.298,0.438,-6.206,0.0224,140.001,0,9,0.09,4,82,3272449,0,0,0,Sad
Aygiri Nandhini Nanditha,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2001-02-03,0.95,0.04,0.031,0.5,-6.324,0.02,179.856,1,5,0.0423,4,80,8598820,0,0,0,Sad
Hakki Haado,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2001-02-05,0.62,0.065,0.909,0.69,-8.583,0.0543,113.977,0,0,0.0891,4,81,10457540,0,0,0,Happy
Anuraagade Nee Paadaleke,P. Susheela|P.B. Sreenivas,/artist/p-suseela-2|/artist/pb-sreenivas,0.0,Kannada,2001-02-06,0.33,0.589,0.062,0.354,-8.538,0.0218,123.622,1,0,0.0864,4,50,1510243,0,0,0,Sad
Besuge Besuge,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,0.0,Kannada,2001-02-06,0.09,0.487,0.014,0.23,-8.01,0.05,128.209,1,7,0.0204,4,86,2339646,0,0,0,Sad
Kaayo Karunaanidhe,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,0.0,Kannada,2001-02-06,0.58,0.69,0.12,0.6,-2.205,0.09,183.856,1,11,0.02,4,79,705747,0,0,0,Sad
Chaluve Ondu Kelthini,Hamsalekha Orchestra,/artist/hamsalekha-orchestra,0.0,Kannada,2001-02-07,0.15,0.319,0.211,0.259,-2.427,0.085,149.993,1,1,0.0051,4,87,4494980,0,0,0,Sad
Virasavemba Vishake,G.K.Venkatesh,/artist/gkvenkatesh,0.0,Kannada,2001-02-10,0.88,0.572,0.658,0.84,-12.115,0.0911,139.926,1,8,0.08,4,51,4034806,0,0,0,Happy
Amma Amma,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2001-02-11,0.32,0.8,0.711,0.4,-12.531,0.02,188.051,0,6,0.03,4,25,10479574,0,0,0,Sad
Sakku Ennuvane,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2001-02-12,0.8,0.558,0.895,0.544,-12.174,0.024,160.054,0,1,0.042,4,55,3424177,0,0,0,Energetic
Kailasa Girivasa,P. Mangapathy,/artist/p-mangapathy-1,0.0,Kannada,2001-02-12,0.34,0.066,0.18,0.901,-3.101,0.0859,192.021,1,9,0.01,4,97,5305269,0,0,0,Sad
Vishwajaathe Bharathamaathe,Chorus,/artist/chorus,0.0,Kannada,2001-03-02,0.64,0.39,0.838,0.2,-9.062,0.0911,162.994,1,11,0.023,4,69,3174759,0,0,0,Happy
Aananda Saamrajyada,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2001-03-02,0.95,0.89,0.145,0.0,-10.925,0.0834,120.004,1,2,0.0229,4,31,7719915,0,0,0,Sad
Sri Parvathiya,Bangalore Latha|Chorus,/artist/bangalore-latha|/artist/chorus,0.0,Kannada,2001-03-03,0.09,0.889,0.003,0.963,-7.521,0.002,160.083,1,5,0.0501,4,46,4842106,0,0,0,Sad
Krishna Murari Murarey,S. Janaki,/artist/s-janaki,0.0,Kannada,2001-03-04,0.22,0.567,0.607,0.31,-6.867,0.0296,148.128,1,7,0.0714,4,58,10645124,0,0,0,Sad
Dashakantanadu,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2001-03-04,0.29,0.27,0.683,0.25,-11.33,0.1,199.214,1,1,0.072,4,95,10030795,0,0,0,Happy
Irulada Hagella,C Aswath,/artist/c-aswath,0.0,Kannada,2001-03-04,0.89,0.77,0.553,0.6,-11.781,0.02,199.992,0,8,0.046,4,65,10846269,0,0,0,Happy
Aakashavaniyalli,S. P. Balasubrahmanyam|Manjula Gururaj,/artist/s-p-balasubrahamanyam|/artist/manjula-gururaj,0.0,Kannada,2001-03-05,0.79,0.53,0.705,0.57,-8.701,0.06,138.852,0,7,0.006,4,45,310875,0,0,0,Happy
Kaviya Madhura,P.B. Sreenivas|B.K. Sumitra,/artist/pb-sreenivas|/artist/bk-sumitra-2,0.0,Kannada,2001-03-07,0.09,0.44,0.034,0.1,-3.76,0.018,119.993,1,10,0.04,4,39,7558729,0,0,0,Sad
Ravi Kaanaddella,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2001-03-07,0.48,0.21,0.23,0.3,-9.781,0.0722,154.837,0,11,0.09,4,35,7830537,0,0,0,Sad
Ee Naada Anda,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2001-03-07,0.44,0.67,0.749,0.0,-5.061,0.1,144.955,1,7,0.09,4,72,9121065,0,0,0,Energetic
Deena Na Bandiruve Baagilali,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2001-03-08,0.77,0.051,0.211,0.585,-5.386,0.035,176.707,0,7,0.069,4,77,9643421,0,0,0,Sad
Collegina Kanasina Rani,S. P. Balasubrahmanyam|Latha Hamsalekha|Chorus,/artist/s-p-balasubrahamanyam|/artist/latha-hamsalekha|/artist/chorus,0.0,Kannada,2001-03-10,0.76,0.747,0.418,0.237,-3.197,0.0748,110.002,1,9,0.06,4,33,8517105,0,0,0,Sad
Endu Santhosha,S. Janaki,/artist/s-janaki,0.0,Kannada,2001-03-10,0.69,0.866,0.958,0.216,-2.234,0.007,149.988,1,8,0.099,4,71,542692,0,0,0,Happy
Dooradinda Bandavare,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2001-03-12,0.33,0.34,0.269,0.3,-9.609,0.019,131.959,1,7,0.0247,4,100,5991163,0,0,0,Sad
Pavadisu Phalaakshai,P Leela,/artist/p-leela,0.0,Kannada,2001-04-01,0.67,0.75,0.723,0.7,-8.719,0.026,120.058,0,10,0.086,4,93,7623515,0,0,0,Happy
Nee Tanda Kaanike,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2001-04-04,0.12,0.83,0.277,0.1,-12.725,0.05,127.829,1,1,0.04,4,51,8372359,0,0,0,Sad
Ninna Sanniha Seralende,S. P. Balasubrahmanyam|B. Vasantha,/artist/s-p-balasubrahamanyam|/artist/b-vasantha-1,0.0,Kannada,2001-04-05,0.92,0.233,0.516,0.66,-2.179,0.04,148.551,1,7,0.04,4,81,8181064,0,0,0,Sad
Chinna Nanna Ninna,K J Yesudas,/artist/k-j-yesudas,0.0,Kannada,2001-04-06,0.76,0.888,0.182,0.48,-3.598,0.02,136.139,1,8,0.0692,4,37,8589971,0,0,0,Sad
Mellusiru Savigana,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Kannada,2001-04-06,0.55,0.36,0.712,0.2,-5.741,0.06,137.992,0,0,0.089,4,33,3452865,0,0,0,Energetic
Sneha Athi Madhura,K J Yesudas,/artist/k-j-yesudas,0.0,Kannada,2001-04-07,0.52,0.84,0.907,0.42,-8.678,0.06,125.969,0,11,0.0326,4,75,3057060,0,0,0,Happy
Nanyake Neehage,Ghanatasala|Renuka,/artist/ghanatasala|/artist/renuka,0.0,Kannada,2001-04-08,0.93,0.22,0.484,0.7,-4.975,0.009,179.883,0,5,0.0009,4,51,10511167,0,0,0,Sad
Entha Soundarya Nodu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2001-04-08,0.65,0.64,0.588,0.6,-7.729,0.0348,118.004,1,9,0.0,4,81,7276755,0,0,0,Happy
Kaigalalli Kampana Edeyalli Thallana,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,0.0,Kannada,2001-04-11,0.83,0.333,0.396,0.489,-13.949,0.01,148.114,0,2,0.026,4,88,1341146,0,0,0,Sad
