song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Unnai Naan Paarthathu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2000-08-10,0.07,0.82,0.345,0.085,-7.685,0.03,129.949,1,1,0.0554,4,81,5761153,0,0,0,Sad
Pagaliley,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2000-08-11,0.45,0.44,0.381,0.1,-4.673,0.014,157.961,0,10,0.091,4,42,5367335,0,0,0,Sad
Ponnazhaguppenmai,P. Susheela|L.R. Eswari,/artist/p-suseela-2|/artist/lr-eswari-2,0.0,Tamil,2000-08-12,0.33,0.83,0.945,0.3,-12.937,0.061,177.976,0,7,0.06,4,79,3099278,0,0,0,Happy
Thamizhilirunthu,P. Jayachandran,/artist/p-jayachandran-1,0.0,Tamil,2000-09-04,0.01,0.93,0.537,0.8,-11.352,0.0601,150.016,0,7,0.09,4,100,6661372,0,0,0,Sad
Aadal Paadal,S. Janaki,/artist/s-janaki,0.0,Tamil,2000-09-04,0.61,0.21,0.044,0.8,-6.976,0.081,125.021,1,2,0.08,4,76,4753517,0,0,0,Sad
En Arumai Kathalikku,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2000-09-05,0.74,0.851,0.654,0.971,-11.094,0.039,147.774,1,2,0.05,4,52,4318588,0,0,0,Happy
Deva Gana Geethame,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Tamil,2000-09-05,0.22,0.53,0.409,0.21,-6.61,0.029,129.021,1,11,0.007,4,90,3598052,0,0,0,Sad
Neerodum Vaigaiyile,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2000-09-11,0.83,0.628,0.406,0.735,-4.821,0.089,125.011,0,10,0.07,4,30,8953363,0,0,0,Sad
Enthan Karpanai,B.S.Sasirekha|T.L. Maharajen,/artist/bssasirekha-1|/artist/tl-maharajen-1,0.0,Tamil,2000-09-11,0.27,0.552,0.757,0.736,-7.329,0.0361,185.002,0,2,0.04,4,80,2982686,0,0,0,Happy
Enna Figure Enna Figure,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2000-10-01,0.9,0.453,0.835,0.067,-13.498,0.056,129.935,0,6,0.075,4,91,9856339,0,0,0,Happy
Naam Aani Ittal,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,0.0,Tamil,2000-10-02,0.72,0.72,0.636,0.6,-2.814,0.0423,122.016,1,1,0.002,4,90,4123663,0,0,0,Sad
Kannukkul,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2000-10-06,0.24,0.59,0.917,0.6,-4.892,0.0677,105.011,1,0,0.082,4,29,25683,0,0,0,Energetic
Pogathe Pogathe,Manorama,/artist/manorama,0.0,Tamil,2000-10-07,0.95,0.777,0.411,0.647,-11.423,0.074,190.098,1,1,0.07,4,25,8956697,0,0,0,Sad
Ambigaiye Eswariye,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2000-10-08,0.78,0.291,0.175,0.605,-6.851,0.025,178.929,0,1,0.053,4,89,8490709,0,0,0,Sad
Varavendum,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2000-10-08,0.43,0.54,0.737,0.6,-5.183,0.0882,142.959,0,10,0.064,4,30,10902250,0,0,0,Energetic
Thudikindrathe Indha Roja,Lalitha Sagari,/artist/lalitha-sagari,0.0,Tamil,2000-10-09,0.91,0.247,0.051,0.334,-13.461,0.09,170.142,1,2,0.002,4,44,7558535,0,0,0,Sad
Katti Karumbae,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2000-10-11,0.82,0.792,0.243,0.108,-2.51,0.02,203.948,0,6,0.02,4,56,11259573,0,0,0,Sad
Maruthiyae,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Tamil,2000-11-03,0.56,0.91,0.603,0.777,-6.657,0.021,160.004,1,1,0.0407,4,80,4486751,0,0,0,Sad
Odam Nadhiyinile,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,0.0,Tamil,2000-11-04,0.63,0.153,0.548,0.639,-10.458,0.0071,192.24,0,9,0.067,4,75,10352511,0,0,0,Happy
Kakki Sattai Potta Machan,Malaysia Vasudevan|S. P. Sailaja,/artist/malaysia-vasudevan|/artist/s-p-sailaja-2,0.0,Tamil,2000-11-08,0.85,0.01,0.956,0.61,-5.335,0.019,173.904,1,8,0.038,4,94,4595215,0,0,0,Happy
Odaiyinna Nal Lodai,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,0.0,Tamil,2000-11-12,0.85,0.861,0.392,0.643,-8.024,0.0987,204.044,1,9,0.099,4,91,8033753,0,0,0,Sad
Ennamma Singaara,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2000-12-02,0.36,0.849,0.914,0.442,-3.969,0.07,149.552,0,10,0.003,4,47,710009,0,0,0,Energetic
Ondrum Ariyadha,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2000-12-02,0.31,0.565,0.556,0.062,-9.245,0.022,128.068,0,10,0.048,4,59,9782719,0,0,0,Sad
Kaadal Vila,Mano|Swarnalatha,/artist/mano|/artist/swarnalatha,0.0,Tamil,2000-12-05,0.38,0.258,0.004,0.045,-4.862,0.08,187.816,0,4,0.098,4,53,11349408,0,0,0,Sad
Story And Dialogues - Part - 1 - Various,Sivaji Ganesan|K. R. Vijaya|Savitri|Gemini Ganesan|Nagesh,/artist/sivaji-ganesan|/artist/k-r-vijaya-1|/artist/savitri|/artist/gemini-ganesan|/artist/nagesh,0.0,Tamil,2000-12-08,0.81,0.86,0.831,0.2,-4.95,0.0678,139.869,0,8,0.04,4,26,9245632,0,0,0,Energetic
Azhagiya Kanne,S. Janaki,/artist/s-janaki,0.0,Tamil,2000-12-08,0.48,0.347,0.085,0.594,-6.768,0.073,124.584,0,11,0.063,4,29,2872724,0,0,0,Sad
Kakkai Chiraginiley,K J Yesudas,/artist/k-j-yesudas,0.0,Tamil,2000-12-10,0.66,0.38,0.017,0.5,-2.134,0.0,151.963,1,9,0.06,4,84,9036773,0,0,0,Sad
Chella Kutti Chinna Kuttiya,K. S. Chithra,/artist/chitra,0.0,Tamil,2000-12-10,0.72,0.62,0.335,0.976,-13.258,0.03,199.99,1,2,0.024,4,65,1641908,0,0,0,Sad
Invocation,Padma Subrahmaniam|Shyamala Balakrishnan|N. Vasudevan|K.S. Vasudevan,/artist/padma-subrahmaniam|/artist/shyamala-balakrishnan|/artist/n-vasudevan-24|/artist/ks-vasudevan-23,0.0,Tamil,2000-12-10,0.97,0.32,0.346,0.762,-2.769,0.08,150.589,1,1,0.035,4,70,70031,0,0,0,Sad
Kannae Kamalapoo ? Neelambari,M.L.Vasanthakumari,/artist/mlvasanthakumari-1,0.0,Tamil,2000-12-11,0.23,0.38,0.355,0.5,-7.024,0.068,139.966,0,8,0.0221,4,62,1389552,0,0,0,Sad
Mani Maaligai,P. Jayachandran|Chorus,/artist/p-jayachandran-1|/artist/chorus,0.0,Tamil,2001-01-01,0.15,0.413,0.494,0.916,-5.776,0.0646,120.028,1,8,0.01,4,89,11228056,0,0,0,Sad
Kannae Kannae,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2001-01-04,0.4,0.32,0.242,0.6,-12.576,0.07,196.054,1,11,0.097,4,85,4844507,0,0,0,Sad
Kangalin Vaarthaigal,P. Susheela|A. M. Rajah,/artist/p-suseela-2|/artist/a-m-rajah-1,0.0,Tamil,2001-01-05,0.82,0.26,0.185,0.0,-2.283,0.009,118.016,1,2,0.0527,4,62,7586227,0,0,0,Sad
Tholin Azhagadiyo,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2001-01-08,0.27,0.1,0.712,0.4,-13.003,0.0519,183.968,1,1,0.08,4,45,1255631,0,0,0,Energetic
Aasaigal Theinthathea,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2001-01-08,0.46,0.54,0.583,0.3,-10.679,0.06,132.416,1,1,0.0725,4,35,2867242,0,0,0,Sad
Poi Vaa Nadhiyalaiyae,K J Yesudas|T.k. Kala,/artist/k-j-yesudas|/artist/tk-kala,0.0,Tamil,2001-01-09,0.98,0.7,0.424,0.03,-11.835,0.0,127.076,1,9,0.0344,4,93,10844216,0,0,0,Sad
Aadai Mariya Pani,L.R. Eswari|P. Susheela,/artist/lr-eswari-2|/artist/p-suseela-2,0.0,Tamil,2001-01-09,0.15,0.44,0.189,0.1,-2.322,0.04,199.89,1,7,0.0431,4,44,1577965,0,0,0,Sad
Pottu Vaitha - Instrumental,Kunnakudi Vaidyanathan,/artist/kunnakkudi-baidyanathan,0.0,Tamil,2001-01-12,0.87,0.46,0.677,0.3,-12.398,0.0654,160.146,1,2,0.073,4,62,2329484,0,0,0,Happy
Pallavi Endru,S. Janaki|P. Susheela,/artist/s-janaki|/artist/p-suseela-2,0.0,Tamil,2001-02-01,0.69,0.734,0.981,0.769,-8.93,0.0674,147.017,1,5,0.08,4,89,3924845,0,0,0,Happy
Welcome,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2001-02-01,0.74,0.141,0.759,0.511,-8.613,0.05,159.947,0,10,0.05,4,68,10605145,0,0,0,Happy
Poomudippaal,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2001-02-01,0.55,0.22,0.798,0.2,-9.298,0.05,159.992,1,8,0.0,4,69,3870204,0,0,0,Happy
Atthanin Mutthangal,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2001-02-01,0.62,0.034,0.699,0.136,-13.753,0.082,194.084,1,9,0.09,4,84,485169,0,0,0,Happy
Azhagaana Chinnakutti,S. Janaki|Chandra Bose,/artist/s-janaki|/artist/chandra-bose,0.0,Tamil,2001-02-02,0.45,0.764,0.526,0.574,-10.8,0.052,127.995,0,11,0.04,4,63,7894720,0,0,0,Sad
Vanthal Maghalakshmiye,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2001-02-02,0.23,0.26,0.333,1.0,-7.175,0.069,176.026,1,9,0.09,4,30,1423380,0,0,0,Sad
Aatha Mariaatha,S. Janaki,/artist/s-janaki,0.0,Tamil,2001-02-03,0.36,0.147,0.147,0.548,-2.045,0.09,152.729,1,8,0.0,4,40,5954152,0,0,0,Sad
Amuthey Thamizh,P. Susheela|Uma Ramanan,/artist/p-suseela-2|/artist/uma-ramanan-1,0.0,Tamil,2001-02-03,0.0,0.49,0.772,0.28,-12.847,0.083,175.046,1,1,0.09,4,88,6706109,0,0,0,Happy
Nam Vaazhkkai,P. Susheela|Dheepan Chakravarthy,/artist/p-suseela-2|/artist/dheepan-chakravarthy,0.0,Tamil,2001-02-04,0.64,0.232,0.812,0.024,-11.469,0.0777,124.789,1,7,0.02,4,78,9152150,0,0,0,Happy
Temple Dance,H. M. V. Orchestra,/artist/h-m-v-orchestra-1,0.0,Tamil,2001-02-05,0.42,0.69,0.924,0.3,-2.473,0.03,140.16,1,11,0.077,4,38,9812248,0,0,0,Energetic
Chinna Kannan,S. Janaki,/artist/s-janaki,0.0,Tamil,2001-02-05,0.19,0.091,0.252,0.608,-5.453,0.033,174.04,1,8,0.047,4,93,7689812,0,0,0,Sad
Mariamman Samayapuram,T. L. Maharajan,/artist/t-l-maharajan-1,0.0,Tamil,2001-02-06,0.11,0.44,0.735,1.0,-12.774,0.0236,159.454,1,7,0.098,4,56,10015072,0,0,0,Sad
Kannil Therigindra Vaanam,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,0.0,Tamil,2001-02-06,0.78,0.53,0.792,0.17,-8.726,0.0397,182.704,0,2,0.0976,4,49,578790,0,0,0,Happy
Adi Vannakiliye Ingu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2001-02-06,0.51,0.43,0.632,0.9,-11.234,0.049,148.913,1,1,0.0971,4,43,11318914,0,0,0,Sad
Yesu Nasaraiyin,Bro D.G.S. Dhinakaran,/artist/bro-dgs-dhinakaran-43,0.0,Tamil,2001-02-07,0.87,0.47,0.373,0.7,-9.919,0.016,174.12,0,11,0.05,4,50,7521021,0,0,0,Sad
Neengatha Ennam,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,0.0,Tamil,2001-02-07,0.18,0.08,0.234,0.8,-7.501,0.01,172.045,1,8,0.0564,4,97,10941315,0,0,0,Sad
Pombala Oruththi,T.M. Soundararajan|A.L. Raghavan,/artist/tm-soundararajan|/artist/al-raghavan-1,0.0,Tamil,2001-02-07,0.13,0.84,0.542,0.5,-5.958,0.038,145.156,0,4,0.023,4,64,4511785,0,0,0,Sad
Pani Thendral,Vani Jairam|Malaysia Vasudevan,/artist/vani-jayaram|/artist/malaysia-vasudevan,0.0,Tamil,2001-02-07,0.83,0.859,0.459,0.128,-13.512,0.0482,189.88,1,2,0.04,4,73,5326071,0,0,0,Sad
Poo Vaitha,T.M. Soundararajan|P. Susheela|L.R. Eswari,/artist/tm-soundararajan|/artist/p-suseela-2|/artist/lr-eswari-2,0.0,Tamil,2001-02-08,1.0,0.66,0.373,0.5,-4.664,0.07,145.179,0,0,0.0318,4,70,5810868,0,0,0,Sad
Javvadhu Mediayittu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2001-03-02,0.41,0.47,0.11,0.2,-2.743,0.034,204.046,1,8,0.0465,4,74,10237817,0,0,0,Sad
Seettu Kattu Raja,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2001-03-03,0.27,0.551,0.83,0.833,-12.729,0.0546,119.986,0,1,0.08,4,78,6532189,0,0,0,Happy
Ithuthan Muthal Raaththiri,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,0.0,Tamil,2001-03-03,0.14,0.172,0.588,0.433,-10.595,0.0546,169.262,1,0,0.03,4,75,5118467,0,0,0,Sad
Nee Nenachadum,T M S Selvakumar,/artist/t-m-s-selvakumar,0.0,Tamil,2001-03-04,0.49,0.9,0.222,0.1,-8.372,0.0695,185.178,1,1,0.04,4,26,10140046,0,0,0,Sad
Deiveega Raagam,Jency,/artist/jency,0.0,Tamil,2001-03-04,0.93,0.676,0.446,0.444,-11.407,0.0616,140.005,1,10,0.086,4,38,1379869,0,0,0,Sad
Pethaalum Pethaney,Ilaiyaraaja|S. P. Sailaja,/artist/iiaiyaraaja|/artist/s-p-sailaja-2,0.0,Tamil,2001-03-04,0.99,0.03,0.122,0.6,-2.382,0.086,127.003,1,9,0.0427,4,57,10485310,0,0,0,Sad
Allah Unnai,S.Sarala,/artist/ssarala,0.0,Tamil,2001-03-06,0.73,0.56,0.076,0.459,-7.987,0.007,160.047,1,6,0.02,4,58,3563004,0,0,0,Sad
Ponnaithedia Pinnale,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2001-03-06,0.85,0.523,0.768,0.679,-8.054,0.0095,200.044,1,4,0.006,4,64,4392323,0,0,0,Happy
Rojappu,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Tamil,2001-03-09,0.82,0.71,0.873,0.7,-10.065,0.04,193.914,0,0,0.0837,4,32,3547086,0,0,0,Happy
Naan Unnai Azhaikkavillai,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2001-03-09,0.3,0.738,0.119,0.287,-3.797,0.074,173.926,1,1,0.055,4,82,4002399,0,0,0,Sad
Poovizhi Vaasalalil,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,0.0,Tamil,2001-03-09,0.85,0.38,0.063,0.04,-13.946,0.0044,167.036,0,6,0.04,4,98,57295,0,0,0,Sad
Kaaverikkarai (Ponnula Ponnula),S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2001-03-10,0.98,0.848,0.299,0.43,-2.261,0.07,190.056,1,6,0.021,4,92,3983920,0,0,0,Sad
Naan Aalana,S. Janaki,/artist/s-janaki,0.0,Tamil,2001-03-10,0.07,0.131,0.178,0.432,-10.737,0.016,159.941,1,1,0.0172,4,79,9804360,0,0,0,Sad
Kalla Malar,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2001-03-11,0.36,0.906,0.006,0.644,-10.38,0.06,160.049,1,0,0.0761,4,44,3660462,0,0,0,Sad
Naan Pesa Ninaippathelam,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2001-03-11,0.03,0.83,0.152,0.1,-11.997,0.0497,119.964,1,2,0.03,4,76,8918072,0,0,0,Sad
Mellla Nada Mella Nada,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2001-03-12,0.4,0.02,0.335,0.78,-2.905,0.0749,188.422,1,7,0.02,4,72,8163707,0,0,0,Sad
Manasa Thirudiya,Tippu,/artist/tippu,0.0,Tamil,2001-04-01,0.84,0.92,0.668,0.2,-13.14,0.04,119.942,0,8,0.0,4,97,1220100,0,0,0,Happy
