song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Shravaniyo Varasyo Ne Hun To Paladi Gayi,Asha Bhosle,/artist/asha-bhosle-1,0.0,Gujarati,2001-01-11,0.91,0.41,0.041,0.28,-2.97,0.0677,165.724,1,10,0.06,4,74,7669922,0,0,0,Sad
Jara Ataki Jao Ne,Anand kumar C.|Dilraj Kaur,/artist/anandkumar-c|/artist/dilraj-kaur,0.0,Gujarati,2001-02-02,0.07,0.42,0.229,0.44,-11.081,0.039,144.025,1,9,0.034,4,35,9341168,0,0,0,Sad
Momai Marag  Bataav Jadeja ni Devi Jagti,Hemant Chauhan,/artist/hemant-chauhan,0.0,Gujarati,2001-02-02,0.11,0.118,0.416,0.412,-3.448,0.0848,154.757,1,11,0.096,4,39,8616685,0,0,0,Sad
Ishqni Bimari Amane Ishqni Bimari,Anand kumar C.|Asha Bhosle|Chorus,/artist/anandkumar-c|/artist/asha-bhosle-1|/artist/chorus,0.0,Gujarati,2001-02-06,0.27,0.46,0.788,0.36,-13.579,0.0386,150.024,1,1,0.09,4,61,6850106,0,0,0,Energetic
Dholida Dhol Na Vagad,Mahendra Kapoor|Karsandas Sagathia,/artist/mahendra-kapoor|/artist/karsandas-sagathia,0.0,Gujarati,2001-02-09,0.8,0.98,0.02,0.24,-6.243,0.05,128.012,1,0,0.08,4,56,409219,0,0,0,Sad
Hriday Na Dard Ni,Manhar Udhas,/artist/manhar-udhas,0.0,Gujarati,2001-02-10,0.99,0.38,0.39,0.8,-2.862,0.0413,194.238,1,2,0.052,4,93,9574514,0,0,0,Sad
Odhi Re Odhi - Dhola Tari Chundadi,Alka Yagnik|Praful  Dave,/artist/alka-yagnik|/artist/praful-dave-1,0.0,Gujarati,2001-03-03,0.4,0.82,0.94,0.51,-7.471,0.033,128.117,0,0,0.0406,4,64,2745233,0,0,0,Energetic
Gori Radhaji Ni Saathe,Usha Mangeshkar|Chorus,/artist/usha-mangeshkar-2|/artist/chorus,0.0,Gujarati,2001-03-05,0.12,0.694,0.788,0.342,-8.846,0.08,155.236,1,2,0.007,4,54,915383,0,0,0,Happy
Bhai Re,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Gujarati,2001-03-07,0.54,0.944,0.087,0.792,-5.097,0.08,113.027,1,1,0.1,4,66,2727067,0,0,0,Sad
Nayan Chakchoor Chhe,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,0.0,Gujarati,2001-03-10,0.54,0.804,0.52,0.904,-2.605,0.09,131.938,0,4,0.009,4,28,6791769,0,0,0,Energetic
Pipalani Niche Talav,Sunita Kapoor|Hriday Marchant|Himanshu Bhatt,/artist/sunita-kapoor-1|/artist/hriday-marchant|/artist/himanshu-bhatt-1,0.0,Gujarati,2001-04-01,0.27,0.808,0.224,0.35,-2.736,0.053,120.019,0,8,0.0867,4,74,9376032,0,0,0,Sad
Dandiya Ras - Gujarat,Unknown,/artist/unknown,0.0,Gujarati,2001-04-03,0.58,0.263,0.052,0.277,-4.005,0.062,195.958,0,6,0.0209,4,92,5288430,0,0,0,Sad
He Ranglo,Sunita Kapoor|Hriday Marchant|Himanshu Bhatt,/artist/sunita-kapoor-1|/artist/hriday-marchant|/artist/himanshu-bhatt-1,0.0,Gujarati,2001-04-03,0.7,0.53,0.678,0.88,-11.703,0.0653,160.046,0,10,0.082,4,44,3622177,0,0,0,Happy
Mara Bhaine Varso To Rani,Madhavi Pandya|Chorus,/artist/madhavi-pandya|/artist/chorus,0.0,Gujarati,2001-04-04,0.72,0.387,0.243,0.623,-11.001,0.05,142.243,1,9,0.09,4,57,10671577,0,0,0,Sad
Tame Vare Nathi Chadhata,Praful  Dave|Damyanti Bardai,/artist/praful-dave-1|/artist/damyanti-bardai,0.0,Gujarati,2001-04-06,0.36,0.23,0.49,0.67,-12.727,0.049,147.864,0,1,0.05,4,57,8877417,0,0,0,Sad
Morali Vagi Vagi Gai Re,Hemlata Parmar,/artist/hemlata-parmar,0.0,Gujarati,2001-04-08,0.25,0.65,0.544,0.92,-5.458,0.0294,151.4,0,11,0.03,4,35,5281525,0,0,0,Sad
Parane Lankani Ladine Ghogha No Var,Anand kumar C.|Diwaliben Bhil|Murli Meghani|Chorus,/artist/anandkumar-c|/artist/diwaliben-bhil|/artist/murli-meghani|/artist/chorus,0.0,Gujarati,2001-04-09,0.31,0.33,0.9,0.36,-8.628,0.032,127.368,0,2,0.073,4,68,9075509,0,0,0,Happy
Avlo Kare Sarvalo,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Gujarati,2001-05-02,0.62,0.9,0.929,0.1,-6.544,0.0319,179.687,1,2,0.0305,4,90,1782863,0,0,0,Happy
Raj Mune Lagyo Kasumbino Rang,Hemu Gadhvi,/artist/hemu-gadhvi,0.0,Gujarati,2001-05-07,0.71,0.69,0.36,0.1,-9.781,0.03,119.989,0,8,0.099,4,82,4010380,0,0,0,Sad
Mari Tran Paidani Gaadi,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Gujarati,2001-05-07,0.32,0.48,0.278,0.66,-2.893,0.05,158.907,1,7,0.0736,4,81,10829500,0,0,0,Sad
Jugari Jeevda,Purshotam Upadhyay,/artist/purshotam-upadhyay,0.0,Gujarati,2001-05-09,0.39,0.034,0.474,0.807,-12.38,0.0515,180.091,1,9,0.03,4,95,9889202,0,0,0,Sad
Maroo Komal Ang Chhe,Alka Yagnik|Chorus,/artist/alka-yagnik|/artist/chorus,0.0,Gujarati,2001-05-09,0.78,0.77,0.545,0.0,-11.652,0.084,140.022,1,6,0.088,4,77,11212806,0,0,0,Happy
O Maa Mune Taro Kholo Sambhare,Hansa Dave,/artist/hansa-dave,0.0,Gujarati,2001-05-09,0.84,0.133,0.4,0.997,-3.598,0.0593,189.988,0,4,0.05,4,53,4327884,0,0,0,Sad
Jaag Re Malan Jaag,Praful  Dave,/artist/praful-dave-1,0.0,Gujarati,2001-05-10,0.7,0.54,0.4,0.97,-4.704,0.053,130.01,1,7,0.0,4,62,7194598,0,0,0,Sad
Porsawalani Varta - Varta,Kanu Devidan Barot,/artist/kanu-devidan-barot,0.0,Gujarati,2001-05-12,0.84,0.689,0.606,0.173,-7.39,0.01,116.044,0,7,0.01,4,92,10605237,0,0,0,Happy
Mane Gheli Gheli Joi,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Gujarati,2001-06-01,0.37,0.76,0.17,0.09,-9.482,0.02,130.044,0,8,0.065,4,37,5448720,0,0,0,Sad
Dukhiaro Janmaro,Mahesh Kanodia,/artist/mahesh-kanodia,0.0,Gujarati,2001-06-06,0.28,0.85,0.606,0.72,-2.869,0.062,145.031,1,8,0.09,4,61,1545910,0,0,0,Sad
Jai Aadhyashakti,Damyanti Bardai|Chorus,/artist/damyanti-bardai|/artist/chorus,0.0,Gujarati,2001-06-08,0.49,0.44,0.66,0.25,-9.586,0.035,134.005,0,2,0.01,4,26,4410769,0,0,0,Sad
Ladakdo Maro Nanadiyo,Bhupinder Singh,/artist/bhupinder-singh,0.0,Gujarati,2001-06-11,0.0,0.339,0.335,0.051,-5.645,0.08,139.905,0,1,0.054,4,45,2882599,0,0,0,Sad
Maro Mukam Vakaner,Anand kumar C.|Usha Mangeshkar,/artist/anandkumar-c|/artist/usha-mangeshkar-2,0.0,Gujarati,2001-06-12,0.89,0.53,0.048,0.55,-5.589,0.048,139.785,1,0,0.0895,4,52,4045149,0,0,0,Sad
Gajab Thai Gayore Bhai,Alka Yagnik|Mahendra Kapoor|Nalini Chonkar,/artist/alka-yagnik|/artist/mahendra-kapoor|/artist/nalini-chonkar,0.0,Gujarati,2001-07-02,0.15,0.722,0.99,0.267,-9.253,0.0916,138.961,1,1,0.0546,4,63,6022611,0,0,0,Energetic
Kesariyo Rang Tane Lgyo,Damyanti Bardai|Chorus,/artist/damyanti-bardai|/artist/chorus,0.0,Gujarati,2001-07-03,0.34,0.06,0.75,0.08,-7.767,0.0711,199.918,0,3,0.083,4,48,4450010,0,0,0,Happy
Kanudo Shun Jane Mari Preet,Damayanti Bardai,/artist/damayanti-bardai,0.0,Gujarati,2001-07-04,0.77,0.74,0.09,0.02,-13.952,0.03,140.06,0,3,0.068,4,84,7668651,0,0,0,Sad
Piyariyani Maya Mamta,Mahendra Kapoor,/artist/mahendra-kapoor,0.0,Gujarati,2001-07-06,0.73,0.39,0.417,0.86,-8.154,0.0292,155.01,0,10,0.01,4,97,10959159,0,0,0,Sad
Kan Tari Morali Aeji Re,Hemu Gadhvi,/artist/hemu-gadhvi,0.0,Gujarati,2001-07-10,0.3,0.22,0.33,0.09,-10.878,0.07,145.996,1,6,0.07,4,96,5708258,0,0,0,Sad
Rangavo Rana Chundaladi - Dharamsi Raja,Dharamsi Raja,/artist/dharamsi-raja,0.0,Gujarati,2001-07-10,0.08,0.78,0.021,0.918,-9.931,0.0303,140.06,1,5,0.046,4,26,7155074,0,0,0,Sad
Piyarane Pipale Thi Aayun Parevadun,Asha Bhosle,/artist/asha-bhosle-1,0.0,Gujarati,2001-07-11,0.69,0.4,0.07,0.47,-2.356,0.061,164.0,0,7,0.01,4,44,9578136,0,0,0,Sad
Pagmane Dhova Do Raghuray Pag Mane,Praful  Dave,/artist/praful-dave-1,0.0,Gujarati,2001-07-11,0.02,0.756,0.243,0.082,-12.04,0.03,119.996,0,2,0.053,4,58,2244834,0,0,0,Sad
Vavaya Ne Vadal Umatya,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Gujarati,2001-08-04,0.21,0.97,0.87,0.01,-6.997,0.0904,135.024,0,9,0.0725,4,29,8565503,0,0,0,Energetic
Tari Hun Prem Diwani,Usha Mangeshkar,/artist/usha-mangeshkar-2,0.0,Gujarati,2001-08-04,0.62,0.3,0.79,0.5,-4.935,0.052,119.993,0,4,0.063,4,59,2926670,0,0,0,Happy
Bujhai Ja,Mahendra Kapoor|Chorus,/artist/mahendra-kapoor|/artist/chorus,0.0,Gujarati,2001-08-11,0.83,0.9,0.55,0.7,-7.573,0.03,119.998,1,0,0.011,4,95,9484363,0,0,0,Happy
Chudalo Shobhe Amba Mana Haathman,Kanu Devidan Barot,/artist/kanu-devidan-barot,0.0,Gujarati,2001-09-01,0.97,0.083,0.916,0.98,-6.978,0.0879,159.93,0,2,0.09,4,41,10358920,0,0,0,Energetic
Jam Tarun Jambudun,Usha Mangeshkar|Praful  Dave|Chorus,/artist/usha-mangeshkar-2|/artist/praful-dave-1|/artist/chorus,0.0,Gujarati,2001-09-04,0.88,0.11,0.03,0.31,-9.719,0.0949,116.442,1,1,0.098,4,43,8875512,0,0,0,Sad
Maro Chakla No Malo,Praful  Dave,/artist/praful-dave-1,0.0,Gujarati,2001-09-05,0.96,0.606,0.097,0.973,-7.702,0.05,140.025,0,10,0.03,4,77,12719,0,0,0,Sad
Paiso Kagalno Bhagwan,Mahendra Kapoor|Chorus,/artist/mahendra-kapoor|/artist/chorus,0.0,Gujarati,2001-09-05,0.5,0.772,0.636,0.868,-3.163,0.03,130.849,1,11,0.084,4,54,9401954,0,0,0,Sad
Apni Nazaru Mane Samji Gai,Asha Bhosle,/artist/asha-bhosle-1,0.0,Gujarati,2001-09-09,0.41,0.66,0.498,0.47,-5.168,0.056,160.056,0,6,0.0,4,28,9755448,0,0,0,Sad
Dekhaya Dil Deedara,Karsandas Sagathia,/artist/karsandas-sagathia,0.0,Gujarati,2001-09-10,0.82,0.708,0.013,0.06,-13.549,0.065,140.042,0,11,0.0909,4,63,8298881,0,0,0,Sad
He Anand Kahe,Chandrani Mukherjee|Hemlata|Chorus,/artist/chandrani-mukherjee|/artist/hemlata|/artist/chorus,0.0,Gujarati,2001-09-12,0.8,0.44,0.133,0.19,-10.532,0.0128,150.012,0,7,0.0018,4,37,4436521,0,0,0,Sad
Pakdam Pakdi Pakdam Pakdi,Mahendra Kapoor|Chorus,/artist/mahendra-kapoor|/artist/chorus,0.0,Gujarati,2001-10-01,0.11,0.39,0.18,0.59,-4.955,0.02,116.985,0,7,0.025,4,63,8120590,0,0,0,Sad
Ashadhi Beejni Raataldi,Diwaliben Bhil|Usha Mangeshkar|Chorus,/artist/diwaliben-bhil|/artist/usha-mangeshkar-2|/artist/chorus,0.0,Gujarati,2001-10-03,0.94,0.636,0.31,0.74,-10.517,0.004,203.292,1,2,0.08,4,51,3524231,0,0,0,Sad
Vahu No Veero Vanzaro,Praful  Dave|Madhavi Pandya|Chorus,/artist/praful-dave-1|/artist/madhavi-pandya|/artist/chorus,0.0,Gujarati,2001-10-07,0.12,0.28,0.472,0.08,-12.273,0.048,145.101,0,2,0.0943,4,64,29101,0,0,0,Sad
Akhand Evatan Mara,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Gujarati,2001-10-10,0.97,0.362,0.221,0.368,-8.133,0.05,140.014,0,11,0.0347,4,34,8165050,0,0,0,Sad
Pilo Pilo Tad Ko,Jay Shree Shivram,/artist/jay-shree-shivram,0.0,Gujarati,2001-10-11,0.51,0.526,0.711,0.681,-7.255,0.0403,109.959,1,9,0.0,4,82,2533695,0,0,0,Happy
Achako Machko Kareli,Hansa Dave|Usha Rege,/artist/hansa-dave|/artist/usha-rege,0.0,Gujarati,2001-10-11,0.75,0.11,0.67,0.4,-11.149,0.044,119.831,0,5,0.06,4,100,9294771,0,0,0,Happy
Maro Hiro Khovano Kacharaman,Himatgiri Goswami,/artist/himatgiri-goswami,0.0,Gujarati,2001-11-03,0.75,0.56,0.807,0.89,-6.639,0.0177,119.978,1,0,0.0948,4,94,3528453,0,0,0,Happy
Ram Rakhe Em Rahevun,Narayan Swami,/artist/narayan-swami,0.0,Gujarati,2001-11-04,0.09,0.541,0.631,0.212,-6.699,0.08,119.965,1,0,0.0187,4,55,11035934,0,0,0,Sad
Vanman  Chandaliyo Ugyo,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Gujarati,2001-11-05,0.35,0.931,0.704,0.171,-9.291,0.0403,145.101,1,1,0.0995,4,86,6155665,0,0,0,Energetic
Na Na Nahin Aavon,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Gujarati,2001-11-06,0.67,0.9,0.76,0.87,-13.667,0.06,120.076,1,1,0.0366,4,97,10953272,0,0,0,Happy
Mune Ekli Meline,Asha Bhosle|Veljibhai Gajjar|Chorus,/artist/asha-bhosle-1|/artist/veljibhai-gajjar|/artist/chorus,0.0,Gujarati,2001-11-07,0.19,0.635,0.72,0.875,-6.1,0.0785,116.996,1,8,0.09,4,66,3312756,0,0,0,Energetic
Mehndi Te Vavi Malave,Lata Mangeshkar|pinakin shah|Chorus,/artist/lata-mangeshkar|/artist/pinakin-shah|/artist/chorus,0.0,Gujarati,2001-11-07,0.26,0.88,0.07,0.0,-2.68,0.09,120.971,0,4,0.004,4,94,4859210,0,0,0,Sad
Chundadiye Rang Lagyo,Anand kumar C.|Naresh Kumar|Chorus,/artist/anandkumar-c|/artist/naresh-kumar|/artist/chorus,0.0,Gujarati,2001-11-09,0.84,0.12,0.231,0.527,-8.94,0.03,200.094,0,8,0.084,4,26,8132724,0,0,0,Sad
Na Na Na Tane Nahin Java Daoon,Praful  Dave|Aarti Mukherji,/artist/praful-dave-1|/artist/aarti-mukherji,0.0,Gujarati,2001-11-11,0.72,0.509,0.324,0.792,-10.365,0.0599,146.004,1,5,0.06,4,29,7906161,0,0,0,Sad
Maru Naam Padyu Chhe Santu Rangilee,Kamal Barot,/artist/kamal-barot,0.0,Gujarati,2001-12-04,0.74,0.55,0.452,0.04,-11.007,0.0917,182.246,0,0,0.08,4,93,1630008,0,0,0,Sad
